,year,county,cnt
1358,2006,38069,2
1359,2006,38071,1
1360,2006,38077,4
1361,2006,38079,1
1362,2006,38089,3
1363,2006,38093,3
1364,2006,38097,2
1365,2006,38101,3
1366,2006,38103,1
1367,2006,38105,3
1368,2006,39001,3
1369,2006,39003,6
1370,2006,39005,1
1371,2006,39007,6
1372,2006,39009,1
1373,2006,39011,1
1374,2006,39013,3
1375,2006,39015,2
1376,2006,39017,3
1377,2006,39021,1
1378,2006,39023,2
1379,2006,39027,2
1380,2006,39029,3
1381,2006,39031,1
1382,2006,39033,1
1383,2006,39035,7
1384,2006,39037,1
1385,2006,39041,2
1386,2006,39043,2
1387,2006,39045,2
1388,2006,39047,5
1389,2006,39049,3
1390,2006,39051,7
1391,2006,39053,2
1392,2006,39059,4
1393,2006,39061,6
1394,2006,39063,3
1395,2006,39065,3
1396,2006,39069,2
1397,2006,39071,1
1398,2006,39073,1
1399,2006,39075,1
1400,2006,39077,4
1401,2006,39079,2
1402,2006,39081,2
1403,2006,39087,2
1404,2006,39089,6
1405,2006,39091,1
1406,2006,39093,3
1407,2006,39095,6
1408,2006,39097,2
1409,2006,39099,6
1410,2006,39101,1
1411,2006,39103,5
1412,2006,39107,2
1413,2006,39113,2
1414,2006,39117,2
1415,2006,39119,2
1416,2006,39121,1
1417,2006,39123,2
1418,2006,39125,2
1419,2006,39129,3
1420,2006,39131,1
1421,2006,39133,4
1422,2006,39135,4
1423,2006,39139,1
1424,2006,39143,3
1425,2006,39145,3
1426,2006,39147,4
1427,2006,39149,2
1428,2006,39151,4
1429,2006,39153,3
1430,2006,39155,6
1431,2006,39157,2
1432,2006,39159,1
1433,2006,39161,1
1434,2006,39165,1
1435,2006,39167,4
1436,2006,39169,5
1437,2006,39171,5
1438,2006,39173,12
1439,2006,39175,2
1440,2006,40001,2
1441,2006,40005,4
1442,2006,40007,1
1443,2006,40009,5
1444,2006,40011,1
1445,2006,40013,4
1446,2006,40015,1
1447,2006,40017,3
1448,2006,40019,4
1449,2006,40021,1
1450,2006,40023,2
1451,2006,40025,2
1452,2006,40027,2
1453,2006,40031,3
1454,2006,40033,1
1455,2006,40035,4
1456,2006,40037,1
1457,2006,40039,4
1458,2006,40041,1
1459,2006,40043,1
1460,2006,40047,4
1461,2006,40049,3
1462,2006,40051,4
1463,2006,40063,1
1464,2006,40065,1
1465,2006,40071,3
1466,2006,40073,2
1467,2006,40075,1
1468,2006,40079,5
1469,2006,40081,2
1470,2006,40085,2
1471,2006,40087,1
1472,2006,40089,6
1473,2006,40091,4
1474,2006,40093,1
1475,2006,40097,4
1476,2006,40099,1
1477,2006,40101,6
1478,2006,40103,3
1479,2006,40107,3
1480,2006,40109,15
1481,2006,40111,2
1482,2006,40113,2
1483,2006,40115,2
1484,2006,40117,2
1485,2006,40119,2
1486,2006,40121,3
1487,2006,40125,1
1488,2006,40127,4
1489,2006,40131,5
1490,2006,40133,3
1491,2006,40135,6
1492,2006,40137,1
1493,2006,40139,5
1494,2006,40143,5
1495,2006,40145,1
1496,2006,40147,3
1497,2006,40149,1
1498,2006,40151,1
1499,2006,40153,2
1500,2006,41001,5
1501,2006,41011,1
1502,2006,41015,1
1503,2006,41017,1
1504,2006,41019,4
1505,2006,41023,2
1506,2006,41025,2
1507,2006,41029,3
1508,2006,41031,3
1509,2006,41035,3
1510,2006,41037,1
1511,2006,41039,3
1512,2006,41043,3
1513,2006,41045,2
1514,2006,41047,3
1515,2006,41049,3
1516,2006,41051,4
1517,2006,41055,2
1518,2006,41059,6
1519,2006,41061,5
1520,2006,41067,1
1521,2006,42001,2
1522,2006,42003,10
1523,2006,42007,2
1524,2006,42009,9
1525,2006,42011,10
1526,2006,42013,3
1527,2006,42015,6
1528,2006,42017,8
1529,2006,42019,6
1530,2006,42021,2
1531,2006,42025,2
1532,2006,42027,5
1533,2006,42029,2
1534,2006,42031,1
1535,2006,42033,2
1536,2006,42035,4
1537,2006,42037,5
1538,2006,42039,1
1539,2006,42041,9
1540,2006,42043,7
1541,2006,42045,2
1542,2006,42049,10
1543,2006,42051,1
1544,2006,42055,3
1545,2006,42057,2
1546,2006,42059,2
1547,2006,42061,3
1548,2006,42063,1
1549,2006,42065,5
1550,2006,42067,1
1551,2006,42069,2
1552,2006,42071,8
1553,2006,42073,2
1554,2006,42075,7
1555,2006,42077,4
1556,2006,42079,9
1557,2006,42081,4
1558,2006,42085,1
1559,2006,42087,3
1560,2006,42089,2
1561,2006,42091,2
1562,2006,42095,1
1563,2006,42097,2
1564,2006,42099,3
1565,2006,42101,1
1566,2006,42103,2
1567,2006,42107,8
1568,2006,42109,1
1569,2006,42111,2
1570,2006,42115,4
1571,2006,42117,5
1572,2006,42121,3
1573,2006,42123,2
1574,2006,42125,3
1575,2006,42127,2
1576,2006,42129,6
1577,2006,42133,6
1578,2006,44003,1
1579,2006,44007,1
1580,2006,45003,12
1581,2006,45007,5
1582,2006,45009,1
1583,2006,45015,5
1584,2006,45017,2
1585,2006,45019,7
1586,2006,45021,8
1587,2006,45023,2
1588,2006,45025,5
1589,2006,45027,2
1590,2006,45029,7
1591,2006,45033,3
1592,2006,45035,7
1593,2006,45037,1
1594,2006,45039,4
1595,2006,45041,5
1596,2006,45043,3
1597,2006,45045,7
1598,2006,45047,2
1599,2006,45049,1
1600,2006,45051,2
1601,2006,45053,3
1602,2006,45055,1
1603,2006,45059,3
1604,2006,45061,3
1605,2006,45063,12
1606,2006,45067,4
1607,2006,45071,5
1608,2006,45073,1
1609,2006,45075,8
1610,2006,45079,8
1611,2006,45081,2
1612,2006,45083,13
1613,2006,45085,3
1614,2006,45087,1
1615,2006,45089,1
1616,2006,45091,5
1617,2006,46003,2
1618,2006,46005,2
1619,2006,46011,2
1620,2006,46013,2
1621,2006,46015,3
1622,2006,46019,3
1623,2006,46027,1
1624,2006,46029,3
1625,2006,46033,1
1626,2006,46035,3
1627,2006,46037,2
1628,2006,46047,2
1629,2006,46051,1
1630,2006,46053,2
1631,2006,46057,1
1632,2006,46065,2
1633,2006,46071,2
1634,2006,46075,1
1635,2006,46079,1
1636,2006,46083,3
1637,2006,46085,3
1638,2006,46087,1
1639,2006,46099,8
1640,2006,46101,2
1641,2006,46103,2
1642,2006,46105,1
1643,2006,46109,1
1644,2006,46115,1
1645,2006,46119,1
1646,2006,46121,1
1647,2006,46123,1
1648,2006,46129,1
1649,2006,46135,3
1650,2006,47001,2
1651,2006,47005,2
1652,2006,47011,2
1653,2006,47013,1
1654,2006,47017,1
1655,2006,47021,1
1656,2006,47023,2
1657,2006,47029,3
1658,2006,47031,3
1659,2006,47035,2
1660,2006,47037,8
1661,2006,47043,1
1662,2006,47045,1
1663,2006,47047,3
1664,2006,47053,5
1665,2006,47055,1
1666,2006,47059,4
1667,2006,47065,5
1668,2006,47069,2
1669,2006,47071,3
1670,2006,47075,5
1671,2006,47077,3
1672,2006,47079,2
1673,2006,47085,1
1674,2006,47089,6
1675,2006,47091,1
1676,2006,47093,13
1677,2006,47097,1
1678,2006,47099,1
1679,2006,47103,1
1680,2006,47107,1
1681,2006,47109,1
1682,2006,47113,6
1683,2006,47115,4
1684,2006,47117,2
1685,2006,47119,3
1686,2006,47123,4
1687,2006,47125,1
1688,2006,47131,1
1689,2006,47133,1
1690,2006,47141,5
1691,2006,47145,2
1692,2006,47147,3
1693,2006,47149,5
1694,2006,47157,10
1695,2006,47163,2
1696,2006,47165,2
1697,2006,47167,1
1698,2006,47171,1
1699,2006,47177,2
1700,2006,47187,3
1701,2006,47189,3
1702,2006,48001,1
1703,2006,48003,1
1704,2006,48005,8
1705,2006,48011,1
1706,2006,48013,2
1707,2006,48015,3
1708,2006,48021,3
1709,2006,48023,2
1710,2006,48027,5
1711,2006,48029,17
1712,2006,48031,1
1713,2006,48037,6
1714,2006,48039,6
1715,2006,48041,3
1716,2006,48047,2
1717,2006,48049,1
1718,2006,48055,3
1719,2006,48057,2
1720,2006,48061,6
1721,2006,48063,1
1722,2006,48065,2
1723,2006,48067,2
1724,2006,48069,1
1725,2006,48071,3
1726,2006,48073,3
1727,2006,48075,3
1728,2006,48077,1
1729,2006,48081,1
1730,2006,48085,4
1731,2006,48089,1
1732,2006,48095,1
1733,2006,48097,4
1734,2006,48099,1
1735,2006,48105,2
1736,2006,48107,1
1737,2006,48109,4
1738,2006,48111,1
1739,2006,48113,18
1740,2006,48117,2
1741,2006,48121,9
1742,2006,48129,1
1743,2006,48131,1
1744,2006,48133,3
1745,2006,48135,2
1746,2006,48139,7
1747,2006,48141,7
1748,2006,48145,2
1749,2006,48147,1
1750,2006,48149,4
1751,2006,48157,6
1752,2006,48159,2
1753,2006,48161,4
1754,2006,48163,3
1755,2006,48165,2
1756,2006,48167,3
1757,2006,48169,1
1758,2006,48171,2
1759,2006,48177,2
1760,2006,48179,2
1761,2006,48181,2
1762,2006,48183,3
1763,2006,48185,1
1764,2006,48187,5
1765,2006,48189,2
1766,2006,48191,1
1767,2006,48193,2
1768,2006,48199,1
1769,2006,48201,53
1770,2006,48203,3
1771,2006,48207,1
1772,2006,48209,2
1773,2006,48211,1
1774,2006,48213,1
1775,2006,48215,11
1776,2006,48217,7
1777,2006,48221,1
1778,2006,48223,2
1779,2006,48225,1
1780,2006,48227,2
1781,2006,48229,1
1782,2006,48233,1
1783,2006,48239,2
1784,2006,48241,2
1785,2006,48245,2
1786,2006,48249,4
1787,2006,48251,2
1788,2006,48253,2
1789,2006,48255,1
1790,2006,48257,7
1791,2006,48267,6
1792,2006,48269,1
1793,2006,48271,1
1794,2006,48273,3
1795,2006,48277,4
1796,2006,48279,2
1797,2006,48281,1
1798,2006,48283,2
1799,2006,48287,1
1800,2006,48289,4
1801,2006,48291,1
1802,2006,48293,1
1803,2006,48295,1
1804,2006,48297,5
1805,2006,48299,1
1806,2006,48303,8
1807,2006,48307,1
1808,2006,48309,5
1809,2006,48317,1
1810,2006,48321,1
1811,2006,48323,3
1812,2006,48325,2
1813,2006,48329,4
1814,2006,48331,2
1815,2006,48337,1
1816,2006,48339,6
1817,2006,48341,2
1818,2006,48343,3
1819,2006,48347,5
1820,2006,48349,4
1821,2006,48351,1
1822,2006,48353,3
1823,2006,48355,8
1824,2006,48357,3
1825,2006,48359,1
1826,2006,48361,5
1827,2006,48363,1
1828,2006,48365,1
1829,2006,48367,7
1830,2006,48369,2
1831,2006,48371,5
1832,2006,48373,5
1833,2006,48375,5
1834,2006,48379,1
1835,2006,48381,6
1836,2006,48389,2
1837,2006,48391,1
1838,2006,48395,1
1839,2006,48397,4
1840,2006,48401,1
1841,2006,48405,1
1842,2006,48407,3
1843,2006,48409,3
1844,2006,48411,1
1845,2006,48415,2
1846,2006,48419,2
1847,2006,48421,2
1848,2006,48423,7
1849,2006,48431,1
1850,2006,48435,2
1851,2006,48437,1
1852,2006,48439,6
1853,2006,48441,6
1854,2006,48443,2
1855,2006,48445,1
1856,2006,48449,4
1857,2006,48451,5
1858,2006,48453,4
1859,2006,48455,1
1860,2006,48457,1
1861,2006,48459,2
1862,2006,48463,2
1863,2006,48465,3
1864,2006,48467,3
1865,2006,48469,5
1866,2006,48471,3
1867,2006,48473,6
1868,2006,48475,3
1869,2006,48477,2
1870,2006,48479,9
1871,2006,48481,6
1872,2006,48483,3
1873,2006,48485,3
1874,2006,48487,2
1875,2006,48491,3
1876,2006,48497,8
1877,2006,49001,3
1878,2006,49003,8
1879,2006,49005,1
1880,2006,49007,2
1881,2006,49011,3
1882,2006,49013,1
1883,2006,49015,2
1884,2006,49017,3
1885,2006,49021,3
1886,2006,49023,3
1887,2006,49025,2
1888,2006,49027,6
1889,2006,49035,5
1890,2006,49037,1
1891,2006,49041,4
1892,2006,49043,5
1893,2006,49045,2
1894,2006,49047,1
1895,2006,49049,4
1896,2006,49051,1
1897,2006,49053,5
1898,2006,49057,4
1899,2006,50001,1
1900,2006,50007,2
1901,2006,50011,6
1902,2006,50013,2
1903,2006,50015,2
1904,2006,50017,1
1905,2006,50019,3
1906,2006,50021,3
1907,2006,50023,1
1908,2006,50025,3
1909,2006,50027,1
1910,2006,51001,1
1911,2006,51007,1
1912,2006,51009,4
1913,2006,51011,1
1914,2006,51015,5
1915,2006,51019,3
1916,2006,51021,2
1917,2006,51023,3
1918,2006,51025,2
1919,2006,51031,3
1920,2006,51033,5
1921,2006,51035,2
1922,2006,51041,1
1923,2006,51061,2
1924,2006,51067,1
1925,2006,51069,3
1926,2006,51071,1
1927,2006,51073,1
1928,2006,51077,1
1929,2006,51079,1
1930,2006,51081,4
1931,2006,51083,2
1932,2006,51085,4
1933,2006,51087,3
1934,2006,51089,5
1935,2006,51095,2
1936,2006,51101,1
1937,2006,51107,1
1938,2006,51109,1
1939,2006,51111,1
1940,2006,51117,4
1941,2006,51119,1
1942,2006,51121,4
1943,2006,51125,1
1944,2006,51127,2
1945,2006,51131,1
1946,2006,51135,1
1947,2006,51143,6
1948,2006,51149,3
1949,2006,51153,1
1950,2006,51155,3
1951,2006,51163,7
1952,2006,51165,1
1953,2006,51167,1
1954,2006,51169,1
1955,2006,51171,4
1956,2006,51173,1
1957,2006,51175,3
1958,2006,51179,1
1959,2006,51183,2
1960,2006,51185,1
1961,2006,51187,1
1962,2006,51191,2
1963,2006,51195,4
1964,2006,51197,11
1965,2006,51520,1
1966,2006,51550,2
1967,2006,51630,1
1968,2006,51650,1
1969,2006,51680,2
1970,2006,51700,1
1971,2006,51740,1
1972,2006,51770,1
1973,2006,51800,5
1974,2006,51810,1
1975,2006,53001,4
1976,2006,53005,4
1977,2006,53007,2
1978,2006,53011,1
1979,2006,53015,2
1980,2006,53017,2
1981,2006,53021,2
1982,2006,53023,1
1983,2006,53025,2
1984,2006,53027,1
1985,2006,53033,8
1986,2006,53037,6
1987,2006,53041,3
1988,2006,53047,2
1989,2006,53053,2
1990,2006,53057,2
1991,2006,53061,3
1992,2006,53063,4
1993,2006,53065,1
1994,2006,53071,1
1995,2006,53073,3
1996,2006,53077,2
1997,2006,54007,3
1998,2006,54011,1
1999,2006,54015,2
2000,2006,54017,2
2001,2006,54025,1
2002,2006,54027,2
2003,2006,54033,1
2004,2006,54035,2
2005,2006,54039,4
2006,2006,54041,1
2007,2006,54049,2
2008,2006,54055,2
2009,2006,54065,1
2010,2006,54067,2
2011,2006,54069,2
2012,2006,54077,2
2013,2006,54079,4
2014,2006,54081,2
2015,2006,54107,3
2016,2006,55001,3
2017,2006,55003,1
2018,2006,55005,3
2019,2006,55007,1
2020,2006,55009,8
2021,2006,55011,1
2022,2006,55015,4
2023,2006,55017,4
2024,2006,55019,1
2025,2006,55021,7
2026,2006,55023,2
2027,2006,55025,7
2028,2006,55027,5
2029,2006,55031,5
2030,2006,55033,2
2031,2006,55035,3
2032,2006,55037,1
2033,2006,55039,6
2034,2006,55041,2
2035,2006,55043,4
2036,2006,55045,4
2037,2006,55049,3
2038,2006,55051,1
2039,2006,55053,4
2040,2006,55055,5
2041,2006,55057,9
2042,2006,55059,4
2043,2006,55063,3
2044,2006,55065,4
2045,2006,55067,4
2046,2006,55069,2
2047,2006,55071,5
2048,2006,55073,10
2049,2006,55075,4
2050,2006,55077,2
2051,2006,55079,5
2052,2006,55081,6
2053,2006,55083,5
2054,2006,55085,5
2055,2006,55087,9
2056,2006,55089,1
2057,2006,55091,1
2058,2006,55095,2
2059,2006,55097,3
2060,2006,55099,5
2061,2006,55101,5
2062,2006,55103,2
2063,2006,55105,8
2064,2006,55107,1
2065,2006,55109,3
2066,2006,55111,3
2067,2006,55115,7
2068,2006,55117,6
2069,2006,55119,2
2070,2006,55121,6
2071,2006,55123,2
2072,2006,55125,4
2073,2006,55127,3
2074,2006,55129,4
2075,2006,55131,5
2076,2006,55133,6
2077,2006,55135,6
2078,2006,55137,7
2079,2006,55139,5
2080,2006,55141,5
2081,2006,56001,5
2082,2006,56003,2
2083,2006,56005,2
2084,2006,56007,4
2085,2006,56009,2
2086,2006,56011,2
2087,2006,56013,4
2088,2006,56015,1
2089,2006,56017,1
2090,2006,56019,3
2091,2006,56021,10
2092,2006,56023,3
2093,2006,56025,6
2094,2006,56027,2
2095,2006,56029,3
2096,2006,56031,6
2097,2006,56033,2
2098,2006,56037,8
2099,2006,56039,1
2100,2006,56041,2
2101,2006,56043,2
2102,2006,56045,1
2103,2007,01001,1
2104,2007,01003,6
2105,2007,01009,1
2106,2007,01011,1
2107,2007,01015,2
2108,2007,01017,2
2109,2007,01019,1
2110,2007,01021,8
2111,2007,01023,3
2112,2007,01025,8
2113,2007,01029,4
2114,2007,01031,3
2115,2007,01033,6
2116,2007,01035,6
2117,2007,01037,1
2118,2007,01039,3
2119,2007,01041,1
2120,2007,01043,6
2121,2007,01045,6
2122,2007,01047,3
2123,2007,01049,3
2124,2007,01051,1
2125,2007,01053,8
2126,2007,01055,4
2127,2007,01057,2
2128,2007,01061,2
2129,2007,01063,3
2130,2007,01067,3
2131,2007,01069,5
2132,2007,01071,4
2133,2007,01073,12
2134,2007,01075,1
2135,2007,01079,5
2136,2007,01081,3
2137,2007,01083,1
2138,2007,01085,2
2139,2007,01087,3
2140,2007,01089,1
2141,2007,01091,2
2142,2007,01093,5
2143,2007,01095,2
2144,2007,01097,8
2145,2007,01099,4
2146,2007,01101,4
2147,2007,01103,5
2148,2007,01107,2
2149,2007,01109,2
2150,2007,01111,2
2151,2007,01113,1
2152,2007,01115,4
2153,2007,01117,4
2154,2007,01119,5
2155,2007,01121,8
2156,2007,01123,2
2157,2007,01125,6
2158,2007,01127,3
2159,2007,01131,1
2160,2007,01133,3
2161,2007,02020,1
2162,2007,02066,2
2163,2007,02068,1
2164,2007,02100,1
2165,2007,02170,1
2166,2007,02240,5
2167,2007,02290,2
2168,2007,04001,2
2169,2007,04003,2
2170,2007,04005,5
2171,2007,04007,1
2172,2007,04009,2
2173,2007,04012,4
2174,2007,04013,14
2175,2007,04015,7
2176,2007,04017,6
2177,2007,04019,3
2178,2007,04023,1
2179,2007,04025,4
2180,2007,04027,5
2181,2007,05001,3
2182,2007,05003,2
2183,2007,05005,2
2184,2007,05007,3
2185,2007,05009,2
2186,2007,05011,1
2187,2007,05013,1
2188,2007,05015,1
2189,2007,05017,1
2190,2007,05019,4
2191,2007,05027,2
2192,2007,05029,1
2193,2007,05033,2
2194,2007,05035,11
2195,2007,05037,1
2196,2007,05039,2
2197,2007,05043,1
2198,2007,05045,2
2199,2007,05047,3
2200,2007,05049,1
2201,2007,05055,1
2202,2007,05057,2
2203,2007,05059,2
2204,2007,05061,1
2205,2007,05063,1
2206,2007,05067,1
2207,2007,05069,4
2208,2007,05071,3
2209,2007,05073,1
2210,2007,05075,1
2211,2007,05079,2
2212,2007,05081,1
2213,2007,05085,3
2214,2007,05087,1
2215,2007,05091,2
2216,2007,05093,3
2217,2007,05095,1
2218,2007,05099,4
2219,2007,05103,2
2220,2007,05107,1
2221,2007,05109,1
2222,2007,05111,3
2223,2007,05113,1
2224,2007,05115,4
2225,2007,05117,1
2226,2007,05119,11
2227,2007,05123,6
2228,2007,05125,3
2229,2007,05127,2
2230,2007,05129,1
2231,2007,05131,4
2232,2007,05133,1
2233,2007,05139,5
2234,2007,05141,3
2235,2007,05143,3
2236,2007,05145,4
2237,2007,05147,1
2238,2007,06001,5
2239,2007,06007,1
2240,2007,06013,3
2241,2007,06019,11
2242,2007,06021,1
2243,2007,06023,3
2244,2007,06025,6
2245,2007,06027,2
2246,2007,06029,23
2247,2007,06031,2
2248,2007,06033,3
2249,2007,06037,26
2250,2007,06039,4
2251,2007,06045,1
2252,2007,06047,5
2253,2007,06051,3
2254,2007,06053,3
2255,2007,06063,1
2256,2007,06065,13
2257,2007,06067,1
2258,2007,06069,1
2259,2007,06071,28
2260,2007,06073,8
2261,2007,06077,11
2262,2007,06079,3
2263,2007,06081,2
2264,2007,06085,4
2265,2007,06089,2
2266,2007,06093,1
2267,2007,06095,1
2268,2007,06097,1
2269,2007,06099,4
2270,2007,06101,2
2271,2007,06103,5
2272,2007,06107,10
2273,2007,06111,2
2274,2007,06113,4
2275,2007,08001,8
2276,2007,08003,4
2277,2007,08005,2
2278,2007,08009,2
2279,2007,08013,3
2280,2007,08015,3
2281,2007,08017,1
2282,2007,08019,1
2283,2007,08025,1
2284,2007,08031,5
2285,2007,08035,1
2286,2007,08041,4
2287,2007,08043,1
2288,2007,08045,1
2289,2007,08055,1
2290,2007,08059,2
2291,2007,08061,1
2292,2007,08063,5
2293,2007,08067,1
2294,2007,08069,1
2295,2007,08071,2
2296,2007,08073,4
2297,2007,08075,4
2298,2007,08077,4
2299,2007,08081,1
2300,2007,08083,2
2301,2007,08085,2
2302,2007,08087,6
2303,2007,08089,2
2304,2007,08093,1
2305,2007,08099,3
2306,2007,08101,5
2307,2007,08105,1
2308,2007,08109,1
2309,2007,08115,1
2310,2007,08123,7
2311,2007,08125,2
2312,2007,09001,2
2313,2007,09003,2
2314,2007,09005,1
2315,2007,09009,8
2316,2007,09011,1
2317,2007,09013,2
2318,2007,09015,1
2319,2007,10001,1
2320,2007,10003,7
2321,2007,10005,7
2322,2007,12001,1
2323,2007,12003,3
2324,2007,12005,3
2325,2007,12009,6
2326,2007,12011,6
2327,2007,12015,3
2328,2007,12019,3
2329,2007,12021,1
2330,2007,12023,3
2331,2007,12031,10
2332,2007,12033,4
2333,2007,12039,3
2334,2007,12047,1
2335,2007,12051,3
2336,2007,12053,1
2337,2007,12055,4
2338,2007,12057,14
2339,2007,12061,3
2340,2007,12063,7
2341,2007,12065,2
2342,2007,12067,1
2343,2007,12069,4
2344,2007,12071,3
2345,2007,12079,3
2346,2007,12081,2
2347,2007,12083,5
2348,2007,12086,8
2349,2007,12091,1
2350,2007,12093,2
2351,2007,12095,7
2352,2007,12097,4
2353,2007,12099,3
2354,2007,12101,2
2355,2007,12103,3
2356,2007,12105,8
2357,2007,12107,1
2358,2007,12109,4
2359,2007,12111,6
2360,2007,12117,2
2361,2007,12119,5
2362,2007,12121,1
2363,2007,12123,2
2364,2007,12125,1
2365,2007,12127,3
2366,2007,12129,1
2367,2007,12131,2
2368,2007,13001,1
2369,2007,13003,3
2370,2007,13005,2
2371,2007,13011,2
2372,2007,13013,3
2373,2007,13015,7
2374,2007,13017,1
2375,2007,13021,4
2376,2007,13023,1
2377,2007,13029,3
2378,2007,13031,3
2379,2007,13035,6
2380,2007,13039,7
2381,2007,13043,2
2382,2007,13045,5
2383,2007,13047,4
2384,2007,13049,1
2385,2007,13051,8
2386,2007,13055,1
2387,2007,13059,2
2388,2007,13063,4
2389,2007,13065,1
2390,2007,13067,2
2391,2007,13069,3
2392,2007,13071,3
2393,2007,13073,3
2394,2007,13075,2
2395,2007,13077,3
2396,2007,13081,2
2397,2007,13083,4
2398,2007,13087,5
2399,2007,13089,9
2400,2007,13091,1
2401,2007,13093,4
2402,2007,13095,4
2403,2007,13097,1
2404,2007,13101,4
2405,2007,13103,1
2406,2007,13105,2
2407,2007,13107,2
2408,2007,13115,3
2409,2007,13117,1
2410,2007,13119,4
2411,2007,13121,8
2412,2007,13127,4
2413,2007,13129,2
2414,2007,13131,2
2415,2007,13135,1
2416,2007,13137,1
2417,2007,13139,3
2418,2007,13143,5
2419,2007,13145,2
2420,2007,13151,3
2421,2007,13153,3
2422,2007,13155,1
2423,2007,13157,5
2424,2007,13161,2
2425,2007,13163,3
2426,2007,13165,1
2427,2007,13171,1
2428,2007,13175,7
2429,2007,13179,1
2430,2007,13181,1
2431,2007,13185,3
2432,2007,13189,3
2433,2007,13191,1
2434,2007,13205,2
2435,2007,13207,1
2436,2007,13209,1
2437,2007,13211,2
2438,2007,13213,3
2439,2007,13215,4
2440,2007,13217,1
2441,2007,13219,1
2442,2007,13223,1
2443,2007,13225,5
2444,2007,13227,1
2445,2007,13233,1
2446,2007,13237,2
2447,2007,13245,9
2448,2007,13251,1
2449,2007,13253,1
2450,2007,13259,1
2451,2007,13261,3
2452,2007,13265,1
2453,2007,13271,1
2454,2007,13273,2
2455,2007,13275,6
2456,2007,13277,2
2457,2007,13279,3
2458,2007,13285,5
2459,2007,13287,3
2460,2007,13289,2
2461,2007,13293,1
2462,2007,13299,1
2463,2007,13303,2
2464,2007,13305,2
2465,2007,13311,1
2466,2007,13313,4
2467,2007,13317,1
2468,2007,13321,1
2469,2007,16001,2
2470,2007,16003,1
2471,2007,16005,8
2472,2007,16007,1
2473,2007,16009,1
2474,2007,16011,4
2475,2007,16017,2
2476,2007,16019,6
2477,2007,16021,2
2478,2007,16027,7
2479,2007,16031,1
2480,2007,16033,2
2481,2007,16035,1
2482,2007,16039,3
2483,2007,16047,2
2484,2007,16051,1
2485,2007,16053,4
2486,2007,16055,3
2487,2007,16059,1
2488,2007,16067,3
2489,2007,16069,2
2490,2007,16073,1
2491,2007,16079,2
2492,2007,16083,1
2493,2007,17007,3
2494,2007,17009,2
2495,2007,17011,1
2496,2007,17017,2
2497,2007,17019,3
2498,2007,17023,1
2499,2007,17027,1
2500,2007,17031,15
2501,2007,17035,2
2502,2007,17037,2
2503,2007,17041,3
2504,2007,17043,4
2505,2007,17049,6
2506,2007,17051,2
2507,2007,17055,2
2508,2007,17063,2
2509,2007,17073,3
2510,2007,17075,4
2511,2007,17081,5
2512,2007,17085,1
2513,2007,17087,1
2514,2007,17089,6
2515,2007,17091,1
2516,2007,17093,3
2517,2007,17095,3
2518,2007,17097,6
2519,2007,17099,9
2520,2007,17103,1
2521,2007,17105,3
2522,2007,17107,2
2523,2007,17109,1
2524,2007,17113,9
2525,2007,17115,3
2526,2007,17119,5
2527,2007,17125,1
2528,2007,17127,2
2529,2007,17135,2
2530,2007,17137,2
2531,2007,17141,4
2532,2007,17143,4
2533,2007,17149,2
2534,2007,17153,1
2535,2007,17159,1
2536,2007,17161,3
2537,2007,17163,4
2538,2007,17167,5
2539,2007,17171,1
2540,2007,17177,1
2541,2007,17179,3
2542,2007,17183,4
2543,2007,17187,1
2544,2007,17189,3
2545,2007,17193,2
2546,2007,17195,2
2547,2007,17197,9
2548,2007,17199,1
2549,2007,17201,11
2550,2007,17203,4
2551,2007,18001,2
2552,2007,18003,6
2553,2007,18005,1
2554,2007,18007,1
2555,2007,18011,4
2556,2007,18017,1
