,ZIP5,exit_2007,exit_2008,exit_2015,exit_2016,exit_2006_2016
544,18202,0.0,0.0,0.0,0.0,0.0
545,18211,0.0,0.0,0.0,0.0,0.0
546,18222,0.0,0.0,0.0,0.0,0.0
547,18229,0.0,0.0,0.0,0.0,-1.0
548,18235,-1.0,0.0,0.0,0.0,-1.0
549,18252,0.0,0.0,0.0,0.0,0.0
550,18321,0.0,0.0,0.0,0.0,-2.0
551,18414,0.0,0.0,0.0,0.0,-1.0
552,18424,0.0,0.0,0.0,0.0,0.0
553,18426,0.0,0.0,0.0,0.0,0.0
554,18436,0.0,0.0,0.0,0.0,0.0
555,18446,0.0,0.0,0.0,0.0,0.0
556,18464,0.0,0.0,0.0,0.0,0.0
557,18614,0.0,0.0,0.0,0.0,0.0
558,18629,0.0,0.0,0.0,0.0,0.0
559,18631,-1.0,0.0,0.0,0.0,-2.0
560,18641,0.0,0.0,0.0,0.0,0.0
561,18661,0.0,0.0,0.0,0.0,0.0
562,18705,0.0,0.0,0.0,0.0,0.0
563,18707,0.0,0.0,0.0,0.0,0.0
564,18801,0.0,0.0,0.0,0.0,0.0
565,18820,0.0,0.0,0.0,0.0,0.0
566,18823,0.0,0.0,0.0,0.0,0.0
567,18830,0.0,0.0,0.0,0.0,0.0
568,18837,0.0,0.0,0.0,0.0,0.0
569,18840,0.0,0.0,0.0,0.0,0.0
570,18848,0.0,0.0,0.0,0.0,-1.0
571,18850,0.0,0.0,0.0,0.0,0.0
572,18951,0.0,0.0,0.0,0.0,0.0
573,18969,0.0,0.0,0.0,0.0,0.0
574,19007,0.0,0.0,0.0,0.0,0.0
575,19013,0.0,0.0,0.0,0.0,0.0
576,19020,0.0,0.0,0.0,0.0,0.0
577,19021,0.0,0.0,0.0,0.0,0.0
578,19029,0.0,0.0,0.0,0.0,-1.0
579,19030,0.0,0.0,0.0,0.0,0.0
580,19047,0.0,0.0,0.0,0.0,-1.0
581,19053,0.0,-1.0,-1.0,0.0,-2.0
582,19057,0.0,0.0,0.0,0.0,0.0
583,19067,0.0,0.0,0.0,0.0,0.0
584,19087,0.0,0.0,0.0,0.0,0.0
585,19134,0.0,0.0,0.0,0.0,0.0
586,19148,-1.0,0.0,0.0,0.0,-1.0
587,19363,0.0,0.0,0.0,0.0,0.0
588,19406,0.0,0.0,0.0,0.0,-1.0
589,19464,0.0,0.0,0.0,0.0,0.0
590,19468,0.0,0.0,0.0,0.0,0.0
591,19505,0.0,0.0,0.0,0.0,0.0
592,19507,0.0,0.0,0.0,-1.0,-1.0
593,19518,0.0,0.0,0.0,0.0,-1.0
594,19520,0.0,0.0,0.0,0.0,0.0
595,19522,0.0,0.0,0.0,0.0,0.0
596,19526,0.0,0.0,0.0,0.0,-1.0
597,19530,0.0,0.0,0.0,0.0,0.0
598,19551,0.0,0.0,0.0,0.0,0.0
599,19555,0.0,0.0,0.0,-1.0,-1.0
600,19605,0.0,0.0,0.0,0.0,0.0
601,19702,0.0,0.0,0.0,0.0,0.0
602,19709,0.0,0.0,0.0,0.0,0.0
603,19720,0.0,0.0,0.0,0.0,0.0
604,19730,0.0,0.0,0.0,0.0,0.0
605,19734,0.0,0.0,-1.0,0.0,-1.0
606,19933,0.0,0.0,-1.0,-1.0,-2.0
607,19943,0.0,0.0,0.0,0.0,-1.0
608,19950,0.0,0.0,0.0,0.0,0.0
609,19956,0.0,0.0,0.0,0.0,0.0
610,19963,0.0,0.0,0.0,0.0,-1.0
611,19966,0.0,0.0,0.0,0.0,0.0
612,19975,0.0,0.0,0.0,0.0,0.0
613,20152,0.0,0.0,0.0,0.0,-1.0
614,20169,0.0,-1.0,0.0,0.0,-1.0
615,20187,0.0,0.0,0.0,0.0,0.0
616,20613,0.0,0.0,-1.0,0.0,-1.0
617,20659,0.0,0.0,0.0,0.0,0.0
618,20664,0.0,0.0,0.0,0.0,0.0
619,20735,0.0,0.0,0.0,0.0,-1.0
620,20743,0.0,0.0,0.0,0.0,-2.0
621,20754,0.0,0.0,0.0,0.0,0.0
622,20785,0.0,0.0,0.0,0.0,0.0
623,20794,0.0,0.0,0.0,0.0,-1.0
624,20878,0.0,0.0,0.0,0.0,0.0
625,21001,0.0,0.0,0.0,0.0,0.0
626,21030,0.0,0.0,0.0,0.0,-1.0
627,21048,0.0,0.0,0.0,0.0,0.0
628,21054,0.0,0.0,0.0,0.0,0.0
629,21078,0.0,0.0,0.0,0.0,0.0
630,21108,0.0,0.0,0.0,0.0,0.0
631,21157,0.0,0.0,0.0,0.0,0.0
632,21162,0.0,0.0,0.0,0.0,0.0
633,21219,0.0,0.0,0.0,0.0,0.0
634,21222,0.0,0.0,-1.0,-1.0,-1.0
635,21224,-1.0,0.0,0.0,0.0,-1.0
636,21502,0.0,0.0,0.0,0.0,0.0
637,21520,0.0,0.0,0.0,0.0,0.0
638,21536,0.0,-1.0,0.0,-1.0,-1.0
639,21601,0.0,0.0,0.0,0.0,0.0
640,21613,0.0,0.0,0.0,0.0,-1.0
641,21617,0.0,0.0,0.0,0.0,0.0
642,21620,0.0,0.0,0.0,0.0,0.0
643,21629,0.0,0.0,0.0,0.0,0.0
644,21643,0.0,0.0,0.0,0.0,0.0
645,21666,0.0,0.0,0.0,-1.0,-1.0
646,21711,0.0,0.0,0.0,0.0,0.0
647,21740,0.0,0.0,0.0,0.0,0.0
648,21750,0.0,0.0,0.0,0.0,0.0
649,21766,0.0,0.0,0.0,0.0,0.0
650,21788,0.0,0.0,0.0,0.0,0.0
651,21795,0.0,0.0,0.0,0.0,0.0
652,21801,0.0,0.0,0.0,0.0,-1.0
653,21830,0.0,0.0,0.0,0.0,0.0
654,21837,0.0,0.0,0.0,0.0,0.0
655,21871,0.0,0.0,0.0,0.0,0.0
656,21901,0.0,0.0,-1.0,0.0,0.0
657,21903,0.0,0.0,0.0,0.0,0.0
658,21921,0.0,-1.0,-1.0,0.0,-1.0
659,22401,0.0,0.0,0.0,0.0,0.0
660,22405,0.0,0.0,0.0,0.0,0.0
661,22535,0.0,0.0,0.0,0.0,0.0
662,22546,0.0,0.0,0.0,0.0,-1.0
663,22621,0.0,0.0,0.0,0.0,0.0
664,22624,0.0,0.0,0.0,0.0,0.0
665,22625,0.0,0.0,0.0,0.0,0.0
666,22630,0.0,0.0,0.0,0.0,0.0
667,22655,0.0,0.0,0.0,0.0,0.0
668,22660,0.0,0.0,0.0,0.0,0.0
669,22701,0.0,0.0,0.0,0.0,0.0
670,22801,0.0,0.0,0.0,0.0,0.0
671,22802,0.0,0.0,0.0,0.0,0.0
672,22842,0.0,0.0,0.0,0.0,0.0
673,22922,0.0,0.0,0.0,0.0,-1.0
674,22942,0.0,0.0,0.0,0.0,0.0
675,22960,0.0,0.0,0.0,0.0,0.0
676,22968,0.0,-1.0,0.0,0.0,-1.0
677,22980,0.0,0.0,0.0,0.0,0.0
678,23002,0.0,0.0,0.0,0.0,0.0
679,23005,0.0,0.0,0.0,0.0,0.0
680,23009,0.0,0.0,-1.0,0.0,0.0
681,23047,0.0,0.0,0.0,0.0,-1.0
682,23062,0.0,0.0,0.0,0.0,-1.0
683,23089,0.0,0.0,0.0,0.0,0.0
684,23124,0.0,0.0,0.0,0.0,0.0
685,23141,0.0,0.0,0.0,0.0,0.0
686,23149,0.0,0.0,0.0,0.0,0.0
687,23150,0.0,0.0,0.0,0.0,-1.0
688,23168,0.0,0.0,0.0,0.0,-1.0
689,23185,-1.0,0.0,0.0,0.0,-1.0
690,23223,-1.0,0.0,0.0,0.0,-1.0
691,23228,0.0,-1.0,0.0,0.0,-1.0
692,23310,0.0,0.0,0.0,0.0,0.0
693,23313,0.0,0.0,0.0,0.0,0.0
694,23320,0.0,0.0,0.0,0.0,0.0
695,23321,0.0,0.0,0.0,0.0,0.0
696,23415,0.0,0.0,0.0,0.0,0.0
697,23434,0.0,0.0,0.0,0.0,-1.0
698,23443,0.0,0.0,0.0,0.0,0.0
699,23455,0.0,0.0,0.0,0.0,0.0
700,23502,0.0,0.0,0.0,0.0,0.0
701,23602,0.0,0.0,0.0,0.0,-1.0
702,23661,0.0,0.0,0.0,0.0,-1.0
703,23707,0.0,0.0,0.0,0.0,0.0
704,23803,0.0,0.0,0.0,0.0,0.0
705,23804,0.0,0.0,0.0,0.0,0.0
706,23805,0.0,0.0,0.0,0.0,0.0
707,23834,0.0,0.0,0.0,0.0,0.0
708,23836,0.0,0.0,0.0,0.0,0.0
709,23842,0.0,0.0,0.0,0.0,0.0
710,23847,0.0,0.0,0.0,0.0,0.0
711,23851,0.0,0.0,0.0,0.0,0.0
712,23866,0.0,0.0,0.0,0.0,0.0
713,23879,0.0,0.0,0.0,0.0,0.0
714,23882,0.0,0.0,0.0,0.0,-1.0
715,23889,0.0,0.0,0.0,0.0,0.0
716,23919,0.0,0.0,0.0,0.0,0.0
717,23920,0.0,0.0,0.0,0.0,0.0
718,23930,0.0,0.0,0.0,0.0,0.0
719,23947,0.0,0.0,0.0,0.0,0.0
720,23950,0.0,0.0,0.0,0.0,0.0
721,23970,0.0,0.0,-1.0,0.0,-1.0
722,24012,0.0,0.0,0.0,0.0,0.0
723,24055,0.0,0.0,0.0,0.0,-2.0
724,24060,0.0,0.0,0.0,0.0,0.0
725,24073,0.0,0.0,0.0,0.0,-1.0
726,24084,0.0,0.0,-1.0,0.0,-1.0
727,24087,0.0,0.0,0.0,0.0,0.0
728,24112,0.0,0.0,0.0,0.0,0.0
729,24113,0.0,0.0,0.0,0.0,0.0
730,24122,0.0,0.0,0.0,0.0,0.0
731,24124,0.0,0.0,0.0,0.0,-1.0
732,24141,0.0,0.0,0.0,0.0,0.0
733,24148,0.0,0.0,0.0,0.0,0.0
734,24151,0.0,0.0,0.0,0.0,0.0
735,24175,0.0,0.0,0.0,-1.0,-1.0
736,24201,0.0,0.0,0.0,0.0,0.0
737,24211,0.0,0.0,0.0,0.0,-1.0
738,24219,0.0,0.0,0.0,0.0,0.0
739,24244,0.0,0.0,0.0,0.0,0.0
740,24251,0.0,-1.0,0.0,0.0,-1.0
741,24266,0.0,0.0,0.0,0.0,0.0
742,24273,0.0,0.0,0.0,0.0,0.0
743,24279,0.0,0.0,0.0,0.0,0.0
744,24311,0.0,0.0,0.0,0.0,0.0
745,24312,0.0,0.0,0.0,0.0,0.0
746,24314,0.0,0.0,0.0,0.0,-1.0
747,24315,0.0,0.0,0.0,0.0,0.0
748,24328,0.0,0.0,0.0,0.0,0.0
749,24333,0.0,0.0,0.0,0.0,0.0
750,24340,0.0,0.0,0.0,0.0,0.0
751,24343,0.0,0.0,0.0,0.0,0.0
752,24351,0.0,0.0,0.0,0.0,0.0
753,24360,0.0,0.0,0.0,0.0,0.0
754,24382,0.0,-1.0,0.0,0.0,-1.0
755,24401,0.0,0.0,0.0,0.0,0.0
756,24435,-1.0,0.0,0.0,0.0,-1.0
757,24440,0.0,0.0,0.0,0.0,0.0
758,24450,0.0,0.0,0.0,0.0,0.0
759,24472,0.0,0.0,0.0,0.0,0.0
760,24482,0.0,0.0,0.0,0.0,-1.0
761,24486,0.0,0.0,0.0,0.0,0.0
762,24502,0.0,0.0,0.0,0.0,-1.0
763,24521,0.0,0.0,0.0,0.0,0.0
764,24522,0.0,0.0,0.0,0.0,0.0
765,24527,0.0,0.0,0.0,0.0,0.0
766,24531,0.0,0.0,0.0,0.0,0.0
767,24540,0.0,0.0,0.0,0.0,-1.0
768,24541,0.0,0.0,0.0,0.0,-1.0
769,24550,0.0,0.0,0.0,0.0,0.0
770,24551,0.0,0.0,0.0,0.0,0.0
771,24556,0.0,0.0,0.0,0.0,0.0
772,24572,0.0,0.0,0.0,0.0,-2.0
773,24588,0.0,-1.0,0.0,0.0,-1.0
774,24592,0.0,-1.0,0.0,0.0,-2.0
775,24630,0.0,0.0,0.0,0.0,-1.0
776,24641,0.0,0.0,0.0,0.0,0.0
777,24740,-1.0,0.0,0.0,0.0,-1.0
778,24916,0.0,0.0,0.0,0.0,0.0
779,24986,-1.0,0.0,0.0,0.0,0.0
780,25082,0.0,0.0,0.0,0.0,-1.0
781,25083,0.0,0.0,0.0,0.0,0.0
782,25113,0.0,0.0,0.0,0.0,0.0
783,25143,0.0,0.0,0.0,0.0,0.0
784,25213,0.0,0.0,0.0,0.0,-1.0
785,25271,0.0,0.0,0.0,0.0,0.0
786,25304,0.0,0.0,0.0,0.0,0.0
787,25315,0.0,0.0,0.0,0.0,0.0
788,25411,0.0,0.0,0.0,0.0,0.0
789,25526,0.0,0.0,0.0,0.0,0.0
790,25705,0.0,0.0,0.0,0.0,0.0
791,25801,0.0,0.0,0.0,0.0,0.0
792,25820,0.0,0.0,0.0,0.0,0.0
793,26034,0.0,0.0,0.0,0.0,0.0
794,26059,0.0,0.0,0.0,0.0,-1.0
795,26060,0.0,0.0,0.0,0.0,0.0
796,26150,0.0,-1.0,0.0,0.0,-1.0
797,26155,0.0,0.0,0.0,0.0,0.0
798,26323,0.0,0.0,0.0,0.0,-1.0
799,26378,0.0,0.0,0.0,0.0,0.0
800,26456,0.0,0.0,0.0,-1.0,-1.0
801,26508,0.0,0.0,0.0,0.0,0.0
802,26525,0.0,0.0,0.0,0.0,0.0
803,26554,0.0,0.0,0.0,0.0,0.0
804,26601,0.0,0.0,0.0,0.0,-1.0
805,26621,0.0,0.0,0.0,0.0,0.0
806,26679,0.0,0.0,0.0,0.0,0.0
807,26757,0.0,0.0,0.0,0.0,0.0
808,26761,0.0,0.0,0.0,0.0,-1.0
809,27012,0.0,0.0,0.0,0.0,0.0
810,27020,0.0,0.0,0.0,0.0,-1.0
811,27028,0.0,0.0,0.0,0.0,0.0
812,27030,0.0,0.0,0.0,0.0,-1.0
813,27045,0.0,0.0,0.0,0.0,0.0
814,27107,0.0,0.0,0.0,0.0,0.0
815,27203,0.0,0.0,0.0,0.0,-1.0
816,27205,0.0,0.0,0.0,0.0,0.0
817,27215,0.0,0.0,0.0,0.0,0.0
818,27229,0.0,0.0,0.0,0.0,0.0
819,27235,0.0,0.0,0.0,0.0,-1.0
820,27253,0.0,0.0,0.0,0.0,0.0
821,27258,0.0,0.0,0.0,0.0,0.0
822,27260,0.0,0.0,0.0,0.0,0.0
823,27263,0.0,0.0,0.0,0.0,0.0
824,27265,0.0,0.0,0.0,0.0,0.0
825,27284,0.0,0.0,0.0,0.0,0.0
826,27298,0.0,0.0,0.0,0.0,0.0
827,27299,0.0,0.0,0.0,0.0,0.0
828,27301,0.0,0.0,0.0,0.0,0.0
829,27302,0.0,0.0,0.0,0.0,-2.0
830,27316,0.0,0.0,0.0,0.0,0.0
831,27330,0.0,0.0,0.0,-1.0,-1.0
832,27332,0.0,0.0,0.0,0.0,0.0
833,27341,0.0,-1.0,0.0,0.0,-1.0
834,27344,0.0,0.0,0.0,0.0,0.0
835,27357,0.0,0.0,0.0,0.0,-1.0
836,27360,0.0,0.0,0.0,0.0,-1.0
837,27370,0.0,0.0,0.0,0.0,0.0
838,27371,0.0,0.0,0.0,0.0,0.0
839,27377,0.0,0.0,0.0,0.0,0.0
840,27405,0.0,0.0,-1.0,0.0,-1.0
841,27406,0.0,0.0,0.0,0.0,0.0
842,27509,0.0,0.0,0.0,0.0,0.0
843,27520,0.0,0.0,0.0,0.0,0.0
844,27522,0.0,0.0,0.0,0.0,-1.0
845,27529,0.0,0.0,0.0,0.0,0.0
846,27530,0.0,0.0,0.0,0.0,-1.0
847,27534,0.0,0.0,0.0,0.0,0.0
848,27536,0.0,0.0,0.0,0.0,0.0
849,27542,0.0,0.0,0.0,0.0,0.0
850,27545,0.0,0.0,0.0,0.0,0.0
851,27546,0.0,0.0,0.0,0.0,0.0
852,27549,0.0,0.0,0.0,0.0,0.0
853,27576,0.0,0.0,0.0,0.0,-1.0
854,27577,0.0,0.0,0.0,0.0,0.0
855,27578,0.0,0.0,0.0,0.0,0.0
856,27594,0.0,0.0,0.0,0.0,-1.0
857,27596,0.0,0.0,0.0,0.0,0.0
858,27601,0.0,0.0,0.0,0.0,0.0
859,27603,0.0,0.0,0.0,0.0,0.0
860,27604,0.0,0.0,0.0,0.0,-1.0
861,27608,0.0,0.0,0.0,0.0,-1.0
862,27610,0.0,0.0,0.0,0.0,-1.0
863,27612,0.0,0.0,0.0,0.0,-1.0
864,27703,-1.0,0.0,0.0,0.0,-1.0
865,27704,0.0,0.0,0.0,0.0,0.0
866,27801,0.0,0.0,0.0,0.0,0.0
867,27804,0.0,-1.0,0.0,0.0,0.0
868,27812,0.0,0.0,0.0,0.0,0.0
869,27817,0.0,0.0,0.0,0.0,0.0
870,27828,0.0,0.0,0.0,0.0,0.0
871,27834,0.0,0.0,0.0,0.0,0.0
872,27839,0.0,0.0,0.0,0.0,0.0
873,27855,0.0,0.0,0.0,0.0,0.0
874,27857,0.0,0.0,0.0,0.0,0.0
875,27866,0.0,0.0,0.0,0.0,0.0
876,27869,0.0,0.0,0.0,0.0,0.0
877,27871,0.0,0.0,0.0,0.0,0.0
878,27882,0.0,0.0,0.0,0.0,0.0
879,27886,0.0,0.0,0.0,0.0,0.0
880,27889,0.0,0.0,0.0,0.0,-1.0
881,27891,0.0,0.0,0.0,0.0,0.0
882,27892,0.0,0.0,0.0,0.0,0.0
883,27893,0.0,0.0,0.0,0.0,-1.0
884,27896,0.0,0.0,0.0,0.0,0.0
885,27909,0.0,0.0,0.0,-1.0,-1.0
886,27910,0.0,0.0,0.0,0.0,0.0
887,27944,0.0,0.0,0.0,0.0,0.0
888,27962,0.0,0.0,0.0,0.0,0.0
889,27983,0.0,0.0,0.0,0.0,0.0
890,28025,0.0,-1.0,0.0,0.0,-1.0
891,28037,0.0,0.0,0.0,0.0,0.0
892,28043,0.0,0.0,0.0,0.0,-1.0
893,28052,0.0,0.0,0.0,0.0,0.0
894,28075,0.0,0.0,-1.0,0.0,-1.0
895,28081,0.0,0.0,0.0,0.0,0.0
896,28086,0.0,0.0,0.0,0.0,0.0
897,28097,0.0,0.0,0.0,0.0,0.0
898,28105,0.0,0.0,0.0,0.0,0.0
899,28107,0.0,0.0,0.0,0.0,0.0
900,28110,0.0,0.0,0.0,0.0,-2.0
901,28112,0.0,0.0,0.0,0.0,-1.0
902,28144,0.0,0.0,0.0,-1.0,-2.0
903,28145,0.0,0.0,0.0,0.0,-1.0
904,28146,0.0,0.0,0.0,0.0,0.0
905,28150,0.0,0.0,0.0,0.0,0.0
906,28166,0.0,0.0,0.0,0.0,0.0
907,28170,0.0,0.0,0.0,0.0,0.0
908,28174,0.0,0.0,0.0,0.0,0.0
909,28206,0.0,0.0,0.0,0.0,0.0
910,28210,0.0,0.0,0.0,0.0,-1.0
911,28214,0.0,0.0,0.0,0.0,-1.0
912,28216,0.0,0.0,0.0,0.0,0.0
913,28301,0.0,0.0,0.0,0.0,0.0
914,28303,0.0,0.0,0.0,0.0,0.0
915,28315,0.0,0.0,0.0,0.0,0.0
916,28327,0.0,0.0,0.0,0.0,-1.0
917,28328,0.0,0.0,0.0,0.0,0.0
918,28334,0.0,0.0,0.0,0.0,0.0
919,28345,0.0,0.0,0.0,0.0,-1.0
920,28351,0.0,0.0,0.0,0.0,0.0
921,28352,0.0,0.0,0.0,0.0,0.0
922,28358,-1.0,-1.0,0.0,0.0,-2.0
923,28364,0.0,0.0,0.0,0.0,0.0
924,28365,0.0,0.0,0.0,0.0,0.0
925,28366,0.0,0.0,0.0,0.0,0.0
926,28376,-1.0,0.0,0.0,0.0,-1.0
927,28379,0.0,0.0,0.0,0.0,-1.0
928,28383,-1.0,0.0,0.0,0.0,-1.0
929,28384,0.0,0.0,0.0,0.0,0.0
930,28390,0.0,0.0,0.0,0.0,0.0
931,28395,0.0,0.0,0.0,-1.0,-1.0
932,28398,0.0,0.0,0.0,0.0,0.0
933,28401,0.0,0.0,0.0,0.0,0.0
934,28403,0.0,0.0,0.0,0.0,0.0
935,28405,0.0,0.0,0.0,0.0,0.0
936,28412,0.0,0.0,0.0,-1.0,-1.0
937,28425,0.0,0.0,0.0,0.0,0.0
938,28429,0.0,0.0,0.0,0.0,-1.0
939,28431,0.0,0.0,0.0,0.0,0.0
940,28436,0.0,-1.0,0.0,0.0,-1.0
941,28438,0.0,0.0,0.0,0.0,0.0
942,28443,-1.0,0.0,0.0,0.0,-1.0
943,28451,0.0,0.0,0.0,0.0,0.0
944,28457,0.0,0.0,0.0,0.0,0.0
945,28472,0.0,0.0,0.0,0.0,0.0
946,28501,0.0,0.0,0.0,0.0,-1.0
947,28504,0.0,0.0,0.0,0.0,0.0
948,28513,0.0,0.0,0.0,0.0,-1.0
949,28526,0.0,0.0,0.0,0.0,-1.0
950,28529,0.0,0.0,0.0,0.0,0.0
951,28539,0.0,0.0,0.0,0.0,0.0
952,28540,0.0,0.0,0.0,0.0,0.0
953,28546,0.0,0.0,0.0,0.0,0.0
954,28551,0.0,0.0,0.0,0.0,0.0
955,28560,0.0,0.0,0.0,0.0,0.0
956,28562,0.0,0.0,0.0,0.0,0.0
957,28570,0.0,0.0,0.0,0.0,0.0
958,28574,0.0,0.0,0.0,0.0,0.0
959,28584,0.0,0.0,0.0,0.0,0.0
960,28586,0.0,0.0,0.0,0.0,0.0
961,28590,0.0,0.0,0.0,0.0,-1.0
962,28601,0.0,-1.0,0.0,0.0,0.0
963,28609,0.0,0.0,0.0,0.0,0.0
964,28613,0.0,0.0,0.0,0.0,0.0
965,28621,0.0,0.0,0.0,0.0,0.0
966,28642,0.0,0.0,0.0,0.0,-1.0
967,28645,0.0,0.0,0.0,0.0,0.0
968,28650,0.0,0.0,0.0,0.0,0.0
969,28657,0.0,0.0,0.0,0.0,-1.0
970,28659,0.0,0.0,0.0,0.0,0.0
971,28666,0.0,0.0,0.0,0.0,0.0
972,28671,0.0,0.0,0.0,0.0,-1.0
973,28677,0.0,0.0,0.0,0.0,-2.0
974,28689,0.0,0.0,0.0,-1.0,-2.0
975,28697,0.0,0.0,0.0,0.0,0.0
976,28714,0.0,0.0,0.0,0.0,-1.0
977,28715,0.0,0.0,0.0,0.0,0.0
978,28716,0.0,0.0,0.0,0.0,0.0
979,28752,0.0,0.0,0.0,0.0,-2.0
980,28761,0.0,-1.0,0.0,0.0,-1.0
981,28762,0.0,0.0,0.0,0.0,-1.0
982,28773,0.0,0.0,0.0,0.0,0.0
983,28778,0.0,0.0,0.0,0.0,0.0
984,28786,0.0,0.0,0.0,0.0,0.0
985,28787,-1.0,-1.0,0.0,0.0,-2.0
986,28791,0.0,0.0,0.0,0.0,0.0
987,28901,0.0,0.0,0.0,0.0,-1.0
988,28906,0.0,0.0,0.0,0.0,0.0
989,29006,0.0,0.0,-1.0,0.0,-1.0
990,29010,0.0,0.0,0.0,0.0,0.0
991,29016,0.0,0.0,0.0,0.0,0.0
992,29018,0.0,0.0,0.0,0.0,-1.0
993,29033,0.0,0.0,0.0,0.0,0.0
994,29036,0.0,0.0,0.0,0.0,0.0
995,29038,0.0,0.0,0.0,0.0,0.0
996,29042,0.0,0.0,0.0,0.0,0.0
997,29047,0.0,0.0,0.0,0.0,0.0
998,29054,0.0,0.0,0.0,-1.0,-1.0
999,29056,0.0,0.0,0.0,0.0,0.0
1000,29070,-1.0,0.0,0.0,0.0,0.0
1001,29072,-1.0,0.0,0.0,0.0,0.0
1002,29073,-3.0,-1.0,0.0,0.0,0.0
1003,29078,-1.0,0.0,0.0,0.0,0.0
1004,29080,-1.0,0.0,0.0,0.0,-1.0
1005,29101,0.0,0.0,0.0,0.0,0.0
1006,29102,-2.0,0.0,0.0,0.0,0.0
1007,29107,0.0,0.0,0.0,-1.0,-1.0
1008,29108,-1.0,0.0,0.0,0.0,-1.0
1009,29115,0.0,0.0,0.0,0.0,0.0
1010,29118,0.0,0.0,0.0,0.0,-1.0
1011,29126,0.0,0.0,0.0,0.0,0.0
1012,29130,0.0,0.0,0.0,0.0,0.0
1013,29135,0.0,0.0,0.0,0.0,-1.0
1014,29150,0.0,0.0,0.0,0.0,0.0
1015,29153,0.0,0.0,0.0,0.0,0.0
1016,29161,0.0,0.0,0.0,0.0,0.0
1017,29164,0.0,0.0,-1.0,0.0,-1.0
1018,29172,0.0,0.0,0.0,0.0,0.0
1019,29178,0.0,0.0,0.0,0.0,-1.0
1020,29180,0.0,0.0,0.0,0.0,0.0
1021,29201,0.0,0.0,0.0,0.0,-1.0
1022,29202,0.0,0.0,0.0,0.0,0.0
1023,29203,0.0,0.0,0.0,0.0,0.0
1024,29210,0.0,0.0,0.0,0.0,-1.0
1025,29303,0.0,-1.0,0.0,0.0,-1.0
1026,29307,0.0,0.0,0.0,0.0,0.0
1027,29322,0.0,0.0,0.0,0.0,0.0
1028,29323,0.0,0.0,0.0,0.0,0.0
1029,29325,0.0,0.0,0.0,0.0,0.0
1030,29330,0.0,0.0,0.0,0.0,0.0
1031,29334,0.0,0.0,0.0,-1.0,-1.0
1032,29335,0.0,0.0,0.0,0.0,0.0
1033,29340,0.0,0.0,0.0,0.0,0.0
1034,29341,0.0,0.0,0.0,0.0,0.0
1035,29342,0.0,0.0,0.0,0.0,0.0
1036,29349,0.0,0.0,0.0,0.0,-1.0
1037,29353,0.0,0.0,0.0,0.0,0.0
1038,29360,0.0,0.0,0.0,0.0,0.0
1039,29376,0.0,0.0,0.0,0.0,0.0
1040,29405,0.0,0.0,0.0,0.0,0.0
1041,29406,0.0,0.0,0.0,0.0,0.0
1042,29418,0.0,0.0,0.0,0.0,0.0
1043,29431,0.0,0.0,0.0,0.0,0.0
1044,29432,0.0,0.0,0.0,0.0,0.0
1045,29440,0.0,0.0,0.0,0.0,0.0
1046,29448,0.0,0.0,0.0,0.0,0.0
1047,29452,0.0,0.0,0.0,0.0,-1.0
1048,29453,0.0,0.0,0.0,0.0,0.0
1049,29455,0.0,0.0,0.0,0.0,0.0
1050,29458,0.0,0.0,0.0,0.0,0.0
1051,29461,0.0,-1.0,0.0,0.0,-1.0
1052,29464,0.0,0.0,0.0,0.0,0.0
1053,29470,0.0,0.0,0.0,0.0,0.0
1054,29472,0.0,0.0,0.0,0.0,0.0
1055,29477,0.0,0.0,0.0,0.0,0.0
1056,29479,0.0,0.0,0.0,0.0,0.0
1057,29483,0.0,0.0,0.0,0.0,-1.0
1058,29488,0.0,0.0,0.0,0.0,0.0
1059,29492,0.0,0.0,0.0,0.0,0.0
1060,29501,0.0,0.0,0.0,0.0,-1.0
1061,29502,0.0,0.0,0.0,0.0,0.0
1062,29520,0.0,0.0,0.0,0.0,-1.0
1063,29526,0.0,0.0,0.0,0.0,0.0
1064,29527,0.0,0.0,0.0,0.0,0.0
1065,29530,0.0,0.0,0.0,0.0,0.0
1066,29536,0.0,0.0,0.0,0.0,-1.0
1067,29546,0.0,0.0,0.0,0.0,0.0
1068,29550,0.0,0.0,0.0,0.0,0.0
1069,29554,0.0,0.0,0.0,0.0,0.0
1070,29555,0.0,0.0,0.0,0.0,0.0
1071,29556,0.0,0.0,0.0,0.0,0.0
1072,29565,0.0,0.0,0.0,0.0,0.0
1073,29568,0.0,0.0,0.0,0.0,0.0
1074,29569,0.0,0.0,0.0,0.0,0.0
1075,29571,0.0,0.0,0.0,0.0,0.0
1076,29585,0.0,0.0,0.0,0.0,0.0
1077,29591,0.0,0.0,0.0,0.0,0.0
1078,29593,0.0,0.0,0.0,0.0,0.0
1079,29605,0.0,0.0,0.0,0.0,0.0
1080,29611,0.0,0.0,0.0,0.0,0.0
1081,29620,0.0,0.0,0.0,0.0,0.0
1082,29621,0.0,0.0,0.0,0.0,-2.0
1083,29625,0.0,0.0,0.0,0.0,-1.0
1084,29643,0.0,0.0,-1.0,0.0,-1.0
1085,29646,0.0,0.0,0.0,0.0,0.0
1086,29651,0.0,-1.0,0.0,0.0,-1.0
1087,29654,0.0,0.0,0.0,0.0,0.0
1088,29669,0.0,0.0,-1.0,0.0,0.0
