,year,zip5,cnt
6079,2007,39666,1
6080,2007,39667,1
6081,2007,39701,3
6082,2007,39702,1
6083,2007,39704,1
6084,2007,39746,1
6085,2007,39773,4
6086,2007,39817,2
6087,2007,39819,3
6088,2007,39828,2
6089,2007,39842,2
6090,2007,39845,1
6091,2007,40004,1
6092,2007,40013,1
6093,2007,40055,2
6094,2007,40067,1
6095,2007,40076,2
6096,2007,40078,1
6097,2007,40108,1
6098,2007,40109,1
6099,2007,40150,2
6100,2007,40165,1
6101,2007,40216,1
6102,2007,40217,1
6103,2007,40324,2
6104,2007,40347,1
6105,2007,40351,2
6106,2007,40353,1
6107,2007,40356,1
6108,2007,40360,1
6109,2007,40391,3
6110,2007,40403,1
6111,2007,40422,1
6112,2007,40456,2
6113,2007,40475,3
6114,2007,40505,2
6115,2007,40511,1
6116,2007,40701,3
6117,2007,40729,1
6118,2007,40741,3
6119,2007,40769,1
6120,2007,40915,1
6121,2007,40935,2
6122,2007,40965,1
6123,2007,40977,1
6124,2007,41006,1
6125,2007,41010,1
6126,2007,41041,1
6127,2007,41042,1
6128,2007,41046,1
6129,2007,41056,3
6130,2007,41094,4
6131,2007,41102,2
6132,2007,41129,3
6133,2007,41141,1
6134,2007,41143,3
6135,2007,41144,1
6136,2007,41164,1
6137,2007,41168,1
6138,2007,41179,1
6139,2007,41189,1
6140,2007,41232,1
6141,2007,41301,1
6142,2007,41339,1
6143,2007,41465,2
6144,2007,41649,1
6145,2007,41659,1
6146,2007,41824,1
6147,2007,42001,2
6148,2007,42003,2
6149,2007,42023,1
6150,2007,42025,1
6151,2007,42029,2
6152,2007,42055,1
6153,2007,42066,2
6154,2007,42071,2
6155,2007,42101,1
6156,2007,42134,5
6157,2007,42160,1
6158,2007,42171,1
6159,2007,42211,1
6160,2007,42261,2
6161,2007,42262,4
6162,2007,42302,1
6163,2007,42303,2
6164,2007,42320,2
6165,2007,42351,1
6166,2007,42420,1
6167,2007,42455,1
6168,2007,42501,2
6169,2007,42539,1
6170,2007,42567,1
6171,2007,42642,1
6172,2007,42718,1
6173,2007,42721,1
6174,2007,42740,3
6175,2007,42749,1
6176,2007,42776,2
6177,2007,43008,1
6178,2007,43025,5
6179,2007,43040,1
6180,2007,43046,1
6181,2007,43074,2
6182,2007,43078,1
6183,2007,43103,1
6184,2007,43113,2
6185,2007,43123,1
6186,2007,43128,4
6187,2007,43130,1
6188,2007,43140,2
6189,2007,43160,1
6190,2007,43204,1
6191,2007,43231,1
6192,2007,43302,1
6193,2007,43311,1
6194,2007,43317,1
6195,2007,43326,2
6196,2007,43334,1
6197,2007,43340,1
6198,2007,43351,2
6199,2007,43402,1
6200,2007,43406,1
6201,2007,43410,2
6202,2007,43431,1
6203,2007,43447,2
6204,2007,43452,2
6205,2007,43463,3
6206,2007,43502,1
6207,2007,43506,1
6208,2007,43515,1
6209,2007,43521,2
6210,2007,43528,1
6211,2007,43537,1
6212,2007,43543,2
6213,2007,43545,3
6214,2007,43551,1
6215,2007,43558,2
6216,2007,43566,1
6217,2007,43567,1
6218,2007,43612,2
6219,2007,43617,1
6220,2007,43618,1
6221,2007,43619,1
6222,2007,43701,1
6223,2007,43713,1
6224,2007,43718,1
6225,2007,43724,1
6226,2007,43725,1
6227,2007,43755,1
6228,2007,43756,1
6229,2007,43762,1
6230,2007,43773,1
6231,2007,43812,1
6232,2007,43832,1
6233,2007,43935,1
6234,2007,43953,1
6235,2007,44004,1
6236,2007,44010,2
6237,2007,44011,1
6238,2007,44041,1
6239,2007,44048,2
6240,2007,44074,1
6241,2007,44087,1
6242,2007,44105,1
6243,2007,44113,1
6244,2007,44119,1
6245,2007,44146,1
6246,2007,44147,2
6247,2007,44214,1
6248,2007,44230,1
6249,2007,44254,1
6250,2007,44255,3
6251,2007,44256,2
6252,2007,44266,1
6253,2007,44273,2
6254,2007,44286,1
6255,2007,44305,1
6256,2007,44408,1
6257,2007,44420,3
6258,2007,44423,1
6259,2007,44425,2
6260,2007,44430,1
6261,2007,44432,1
6262,2007,44443,2
6263,2007,44452,1
6264,2007,44515,3
6265,2007,44618,1
6266,2007,44646,1
6267,2007,44659,1
6268,2007,44663,1
6269,2007,44690,1
6270,2007,44691,1
6271,2007,44706,2
6272,2007,44720,1
6273,2007,44802,2
6274,2007,44807,1
6275,2007,44811,1
6276,2007,44820,1
6277,2007,44847,1
6278,2007,44850,1
6279,2007,44857,1
6280,2007,44870,1
6281,2007,44880,1
6282,2007,44883,1
6283,2007,44902,1
6284,2007,45002,1
6285,2007,45005,1
6286,2007,45014,1
6287,2007,45030,1
6288,2007,45050,2
6289,2007,45101,1
6290,2007,45133,1
6291,2007,45171,1
6292,2007,45177,2
6293,2007,45203,1
6294,2007,45217,1
6295,2007,45246,2
6296,2007,45302,1
6297,2007,45306,1
6298,2007,45309,1
6299,2007,45320,2
6300,2007,45347,2
6301,2007,45348,1
6302,2007,45369,1
6303,2007,45404,1
6304,2007,45502,1
6305,2007,45631,2
6306,2007,45638,2
6307,2007,45640,2
6308,2007,45648,1
6309,2007,45660,1
6310,2007,45663,1
6311,2007,45679,1
6312,2007,45690,1
6313,2007,45694,1
6314,2007,45697,1
6315,2007,45714,1
6316,2007,45723,1
6317,2007,45750,3
6318,2007,45764,1
6319,2007,45804,2
6320,2007,45806,1
6321,2007,45808,2
6322,2007,45817,1
6323,2007,45821,1
6324,2007,45840,2
6325,2007,45862,1
6326,2007,45863,1
6327,2007,45872,2
6328,2007,45879,1
6329,2007,45882,1
6330,2007,45895,1
6331,2007,46040,1
6332,2007,46041,1
6333,2007,46052,2
6334,2007,46075,2
6335,2007,46118,1
6336,2007,46120,1
6337,2007,46140,1
6338,2007,46143,1
6339,2007,46148,1
6340,2007,46167,2
6341,2007,46176,3
6342,2007,46184,3
6343,2007,46217,3
6344,2007,46221,1
6345,2007,46304,3
6346,2007,46310,1
6347,2007,46311,1
6348,2007,46320,1
6349,2007,46322,1
6350,2007,46327,1
6351,2007,46341,2
6352,2007,46342,1
6353,2007,46349,2
6354,2007,46350,3
6355,2007,46360,1
6356,2007,46368,2
6357,2007,46371,2
6358,2007,46383,1
6359,2007,46390,1
6360,2007,46391,1
6361,2007,46403,1
6362,2007,46405,4
6363,2007,46406,2
6364,2007,46408,2
6365,2007,46410,1
6366,2007,46462,1
6367,2007,46507,2
6368,2007,46514,3
6369,2007,46526,1
6370,2007,46531,1
6371,2007,46532,1
6372,2007,46537,1
6373,2007,46540,2
6374,2007,46542,1
6375,2007,46550,1
6376,2007,46563,1
6377,2007,46619,1
6378,2007,46628,2
6379,2007,46703,1
6380,2007,46721,1
6381,2007,46733,2
6382,2007,46737,5
6383,2007,46746,3
6384,2007,46750,1
6385,2007,46792,1
6386,2007,46793,2
6387,2007,46797,1
6388,2007,46808,2
6389,2007,46809,1
6390,2007,46818,2
6391,2007,46901,2
6392,2007,46933,1
6393,2007,46947,1
6394,2007,46952,1
6395,2007,46953,2
6396,2007,46970,1
6397,2007,46975,1
6398,2007,46982,1
6399,2007,46996,1
6400,2007,47018,1
6401,2007,47025,1
6402,2007,47102,1
6403,2007,47122,1
6404,2007,47137,2
6405,2007,47138,1
6406,2007,47143,2
6407,2007,47229,1
6408,2007,47240,1
6409,2007,47274,1
6410,2007,47280,1
6411,2007,47302,1
6412,2007,47303,1
6413,2007,47326,1
6414,2007,47327,1
6415,2007,47334,3
6416,2007,47342,1
6417,2007,47355,1
6418,2007,47366,1
6419,2007,47374,1
6420,2007,47385,1
6421,2007,47403,1
6422,2007,47424,1
6423,2007,47443,1
6424,2007,47446,1
6425,2007,47471,2
6426,2007,47501,1
6427,2007,47546,1
6428,2007,47547,1
6429,2007,47553,1
6430,2007,47591,1
6431,2007,47612,1
6432,2007,47613,1
6433,2007,47620,1
6434,2007,47635,1
6435,2007,47639,4
6436,2007,47712,1
6437,2007,47802,1
6438,2007,47834,3
6439,2007,47838,1
6440,2007,47882,1
6441,2007,47905,1
6442,2007,47921,1
6443,2007,47928,1
6444,2007,47932,1
6445,2007,47933,2
6446,2007,47957,1
6447,2007,47977,4
6448,2007,47978,2
6449,2007,48014,1
6450,2007,48015,1
6451,2007,48022,2
6452,2007,48039,1
6453,2007,48043,1
6454,2007,48047,1
6455,2007,48048,1
6456,2007,48051,1
6457,2007,48060,2
6458,2007,48064,1
6459,2007,48066,1
6460,2007,48074,1
6461,2007,48079,1
6462,2007,48089,1
6463,2007,48091,1
6464,2007,48092,1
6465,2007,48096,2
6466,2007,48111,1
6467,2007,48116,1
6468,2007,48117,1
6469,2007,48118,2
6470,2007,48122,2
6471,2007,48126,2
6472,2007,48130,3
6473,2007,48131,2
6474,2007,48150,1
6475,2007,48161,3
6476,2007,48164,1
6477,2007,48166,1
6478,2007,48174,1
6479,2007,48183,1
6480,2007,48184,1
6481,2007,48187,1
6482,2007,48189,2
6483,2007,48192,1
6484,2007,48197,1
6485,2007,48209,2
6486,2007,48210,1
6487,2007,48216,2
6488,2007,48217,1
6489,2007,48229,1
6490,2007,48413,1
6491,2007,48415,3
6492,2007,48421,1
6493,2007,48429,1
6494,2007,48430,1
6495,2007,48444,2
6496,2007,48449,1
6497,2007,48450,1
6498,2007,48453,2
6499,2007,48458,3
6500,2007,48503,1
6501,2007,48507,1
6502,2007,48529,2
6503,2007,48601,2
6504,2007,48610,1
6505,2007,48616,1
6506,2007,48617,2
6507,2007,48622,1
6508,2007,48624,1
6509,2007,48625,2
6510,2007,48629,1
6511,2007,48632,1
6512,2007,48647,1
6513,2007,48650,1
6514,2007,48653,1
6515,2007,48661,2
6516,2007,48703,1
6517,2007,48706,1
6518,2007,48722,2
6519,2007,48725,1
6520,2007,48730,1
6521,2007,48734,1
6522,2007,48768,1
6523,2007,48770,1
6524,2007,48801,2
6525,2007,48820,1
6526,2007,48821,1
6527,2007,48829,1
6528,2007,48837,2
6529,2007,48843,2
6530,2007,48846,2
6531,2007,48849,1
6532,2007,48858,2
6533,2007,48872,1
6534,2007,48875,1
6535,2007,48879,1
6536,2007,48884,1
6537,2007,48892,1
6538,2007,48911,1
6539,2007,49001,3
6540,2007,49002,2
6541,2007,49009,3
6542,2007,49015,1
6543,2007,49017,4
6544,2007,49022,3
6545,2007,49031,1
6546,2007,49046,1
6547,2007,49068,4
6548,2007,49071,1
6549,2007,49079,1
6550,2007,49080,2
6551,2007,49090,1
6552,2007,49092,3
6553,2007,49099,1
6554,2007,49103,1
6555,2007,49106,1
6556,2007,49117,1
6557,2007,49120,1
6558,2007,49125,2
6559,2007,49201,1
6560,2007,49221,1
6561,2007,49233,1
6562,2007,49267,3
6563,2007,49269,2
6564,2007,49286,1
6565,2007,49305,1
6566,2007,49307,1
6567,2007,49315,2
6568,2007,49316,1
6569,2007,49319,2
6570,2007,49321,1
6571,2007,49327,1
6572,2007,49329,2
6573,2007,49333,1
6574,2007,49337,1
6575,2007,49341,1
6576,2007,49348,2
6577,2007,49418,1
6578,2007,49420,1
6579,2007,49423,1
6580,2007,49503,1
6581,2007,49504,2
6582,2007,49519,1
6583,2007,49544,1
6584,2007,49601,4
6585,2007,49610,1
6586,2007,49633,1
6587,2007,49646,1
6588,2007,49677,2
6589,2007,49684,3
6590,2007,49701,1
6591,2007,49707,1
6592,2007,49721,1
6593,2007,49735,4
6594,2007,49738,1
6595,2007,49756,1
6596,2007,49781,1
6597,2007,49783,3
6598,2007,49797,1
6599,2007,49801,3
6600,2007,49813,1
6601,2007,49814,1
6602,2007,49847,1
6603,2007,49854,3
6604,2007,49855,3
6605,2007,49858,1
6606,2007,49862,2
6607,2007,49866,1
6608,2007,49868,3
6609,2007,49878,2
6610,2007,49881,1
6611,2007,49894,1
6612,2007,49895,1
6613,2007,49911,3
6614,2007,49912,1
6615,2007,49915,1
6616,2007,49919,1
6617,2007,49920,1
6618,2007,49930,1
6619,2007,49931,1
6620,2007,49935,1
6621,2007,49938,1
6622,2007,49946,1
6623,2007,49953,1
6624,2007,49968,1
6625,2007,49969,2
6626,2007,50002,1
6627,2007,50009,1
6628,2007,50010,2
6629,2007,50022,1
6630,2007,50033,2
6631,2007,50039,1
6632,2007,50049,2
6633,2007,50054,2
6634,2007,50067,1
6635,2007,50111,1
6636,2007,50157,1
6637,2007,50158,3
6638,2007,50170,1
6639,2007,50213,1
6640,2007,50219,1
6641,2007,50248,1
6642,2007,50249,1
6643,2007,50250,2
6644,2007,50271,2
6645,2007,50313,1
6646,2007,50317,1
6647,2007,50322,1
6648,2007,50325,1
6649,2007,50428,1
6650,2007,50435,1
6651,2007,50452,1
6652,2007,50501,1
6653,2007,50511,1
6654,2007,50535,1
6655,2007,50548,1
6656,2007,50588,1
6657,2007,50595,1
6658,2007,50598,1
6659,2007,50622,1
6660,2007,50644,1
6661,2007,50647,1
6662,2007,50659,2
6663,2007,50662,1
6664,2007,50665,1
6665,2007,50677,1
6666,2007,50701,1
6667,2007,50703,1
6668,2007,50706,1
6669,2007,50707,2
6670,2007,51040,2
6671,2007,51111,2
6672,2007,51249,1
6673,2007,51250,1
6674,2007,51301,1
6675,2007,51334,1
6676,2007,51360,1
6677,2007,51401,1
6678,2007,51431,1
6679,2007,51442,1
6680,2007,51501,2
6681,2007,51502,1
6682,2007,51521,1
6683,2007,51555,2
6684,2007,51559,1
6685,2007,51566,2
6686,2007,51570,1
6687,2007,51576,1
6688,2007,51577,1
6689,2007,51648,3
6690,2007,52001,3
6691,2007,52003,1
6692,2007,52033,1
6693,2007,52036,1
6694,2007,52043,1
6695,2007,52053,1
6696,2007,52057,1
6697,2007,52060,1
6698,2007,52068,1
6699,2007,52101,1
6700,2007,52134,1
6701,2007,52155,1
6702,2007,52159,1
6703,2007,52162,1
6704,2007,52172,1
6705,2007,52201,1
6706,2007,52205,2
6707,2007,52211,3
6708,2007,52213,1
6709,2007,52241,1
6710,2007,52255,1
6711,2007,52327,1
6712,2007,52339,1
6713,2007,52342,1
6714,2007,52345,2
6715,2007,52361,2
6716,2007,52401,1
6717,2007,52404,1
6718,2007,52501,3
6719,2007,52530,1
6720,2007,52531,1
6721,2007,52533,1
6722,2007,52544,1
6723,2007,52553,1
6724,2007,52577,1
6725,2007,52627,2
6726,2007,52637,1
6727,2007,52639,1
6728,2007,52649,1
6729,2007,52653,1
6730,2007,52655,1
6731,2007,52658,1
6732,2007,52720,1
6733,2007,52732,1
6734,2007,52738,1
6735,2007,52742,1
6736,2007,52752,1
6737,2007,52761,2
6738,2007,52773,3
6739,2007,52774,1
6740,2007,52776,1
6741,2007,52777,1
6742,2007,52802,1
6743,2007,52809,1
6744,2007,53004,1
6745,2007,53013,1
6746,2007,53014,1
6747,2007,53015,1
6748,2007,53019,1
6749,2007,53027,2
6750,2007,53029,1
6751,2007,53032,1
6752,2007,53038,1
6753,2007,53039,1
6754,2007,53040,1
6755,2007,53048,3
6756,2007,53057,1
6757,2007,53061,1
6758,2007,53075,1
6759,2007,53076,2
6760,2007,53081,1
6761,2007,53083,3
6762,2007,53089,1
6763,2007,53094,1
6764,2007,53104,2
6765,2007,53120,2
6766,2007,53126,1
6767,2007,53132,1
6768,2007,53144,1
6769,2007,53149,1
6770,2007,53154,2
6771,2007,53158,1
6772,2007,53171,1
6773,2007,53177,4
6774,2007,53183,1
6775,2007,53186,1
6776,2007,53188,1
6777,2007,53190,1
6778,2007,53225,2
6779,2007,53502,1
6780,2007,53507,1
6781,2007,53510,2
6782,2007,53511,3
6783,2007,53527,1
6784,2007,53530,1
6785,2007,53532,2
6786,2007,53533,1
6787,2007,53534,1
6788,2007,53545,2
6789,2007,53546,2
6790,2007,53549,1
6791,2007,53550,1
6792,2007,53551,2
6793,2007,53556,1
6794,2007,53570,1
6795,2007,53573,1
6796,2007,53574,1
6797,2007,53581,1
6798,2007,53586,1
6799,2007,53587,1
6800,2007,53588,1
6801,2007,53590,1
6802,2007,53598,1
6803,2007,53718,1
6804,2007,53807,1
6805,2007,53811,1
6806,2007,53813,1
6807,2007,53821,1
6808,2007,53901,2
6809,2007,53910,1
6810,2007,53925,2
6811,2007,53934,1
6812,2007,53944,1
6813,2007,53948,3
6814,2007,53950,2
6815,2007,53952,1
6816,2007,53955,1
6817,2007,53959,2
6818,2007,53962,1
6819,2007,53964,1
6820,2007,53965,1
6821,2007,54002,1
6822,2007,54016,1
6823,2007,54024,2
6824,2007,54027,1
6825,2007,54101,1
6826,2007,54107,2
6827,2007,54114,1
6828,2007,54115,2
6829,2007,54121,1
6830,2007,54123,1
6831,2007,54130,1
6832,2007,54138,1
6833,2007,54139,1
6834,2007,54140,1
6835,2007,54143,1
6836,2007,54151,1
6837,2007,54153,1
6838,2007,54155,1
6839,2007,54157,1
6840,2007,54161,1
6841,2007,54162,1
6842,2007,54165,1
6843,2007,54166,1
6844,2007,54173,1
6845,2007,54208,1
6846,2007,54214,2
6847,2007,54220,1
6848,2007,54227,1
6849,2007,54311,1
6850,2007,54313,2
6851,2007,54401,4
6852,2007,54405,1
6853,2007,54409,4
6854,2007,54415,1
6855,2007,54417,1
6856,2007,54421,1
6857,2007,54422,1
6858,2007,54426,1
6859,2007,54449,1
6860,2007,54451,2
6861,2007,54452,2
6862,2007,54455,1
6863,2007,54466,1
6864,2007,54467,2
6865,2007,54476,2
6866,2007,54481,1
6867,2007,54494,2
6868,2007,54495,1
6869,2007,54499,2
6870,2007,54501,4
6871,2007,54515,1
6872,2007,54520,1
6873,2007,54521,2
6874,2007,54540,1
6875,2007,54541,1
6876,2007,54547,1
6877,2007,54552,2
6878,2007,54556,1
6879,2007,54558,1
6880,2007,54562,1
6881,2007,54603,1
6882,2007,54612,1
6883,2007,54615,3
6884,2007,54618,1
6885,2007,54619,1
6886,2007,54627,1
6887,2007,54629,1
6888,2007,54635,1
6889,2007,54646,1
6890,2007,54649,1
6891,2007,54650,1
6892,2007,54652,1
6893,2007,54655,1
6894,2007,54656,5
6895,2007,54660,1
6896,2007,54661,1
6897,2007,54667,1
6898,2007,54669,1
6899,2007,54703,3
6900,2007,54724,1
6901,2007,54727,1
6902,2007,54729,1
6903,2007,54736,1
6904,2007,54751,2
6905,2007,54757,1
6906,2007,54758,3
6907,2007,54806,1
6908,2007,54812,1
6909,2007,54820,1
6910,2007,54822,1
6911,2007,54847,1
6912,2007,54854,1
6913,2007,54859,2
6914,2007,54868,1
6915,2007,54880,3
6916,2007,54888,2
6917,2007,54895,1
6918,2007,54901,1
6919,2007,54904,2
6920,2007,54913,1
6921,2007,54914,2
6922,2007,54915,1
6923,2007,54922,1
6924,2007,54923,1
6925,2007,54930,1
6926,2007,54935,2
6927,2007,54940,1
6928,2007,54942,1
6929,2007,54944,1
6930,2007,54956,1
6931,2007,54961,2
6932,2007,54963,1
6933,2007,54966,3
6934,2007,54970,1
6935,2007,54971,1
6936,2007,54974,1
6937,2007,54981,1
6938,2007,54982,1
6939,2007,54983,2
6940,2007,55009,2
6941,2007,55021,1
6942,2007,55025,1
6943,2007,55037,1
6944,2007,55044,1
6945,2007,55056,1
6946,2007,55057,1
6947,2007,55060,2
6948,2007,55063,2
6949,2007,55069,1
6950,2007,55075,1
6951,2007,55077,1
6952,2007,55092,2
6953,2007,55113,1
6954,2007,55114,1
6955,2007,55121,2
6956,2007,55301,1
6957,2007,55307,1
6958,2007,55320,2
6959,2007,55328,1
6960,2007,55332,1
6961,2007,55355,1
6962,2007,55367,1
6963,2007,55368,1
6964,2007,55371,1
6965,2007,55374,1
6966,2007,55376,1
6967,2007,55378,1
6968,2007,55379,3
6969,2007,55381,1
6970,2007,55422,1
6971,2007,55431,1
6972,2007,55432,1
6973,2007,55434,1
6974,2007,55601,1
6975,2007,55718,2
6976,2007,55721,1
6977,2007,55723,2
6978,2007,55724,2
6979,2007,55744,2
6980,2007,55767,1
6981,2007,55784,1
6982,2007,55792,1
6983,2007,55807,1
6984,2007,55811,1
6985,2007,55912,2
6986,2007,55925,1
6987,2007,55926,1
6988,2007,55959,1
6989,2007,55967,1
6990,2007,55972,1
6991,2007,55987,1
6992,2007,56001,3
6993,2007,56007,2
6994,2007,56009,1
6995,2007,56011,1
6996,2007,56013,2
6997,2007,56026,1
6998,2007,56031,2
6999,2007,56081,1
7000,2007,56088,1
7001,2007,56101,2
7002,2007,56120,1
7003,2007,56143,1
7004,2007,56170,1
7005,2007,56187,3
7006,2007,56201,2
7007,2007,56208,1
7008,2007,56216,1
7009,2007,56222,1
7010,2007,56231,1
7011,2007,56232,1
7012,2007,56240,1
7013,2007,56258,3
7014,2007,56265,2
7015,2007,56267,1
7016,2007,56270,1
7017,2007,56277,1
7018,2007,56278,1
7019,2007,56301,2
7020,2007,56304,1
7021,2007,56308,1
7022,2007,56312,2
7023,2007,56329,1
7024,2007,56345,2
7025,2007,56359,1
7026,2007,56362,1
7027,2007,56367,1
7028,2007,56368,1
7029,2007,56373,1
7030,2007,56378,2
7031,2007,56379,1
7032,2007,56401,2
7033,2007,56466,1
7034,2007,56473,1
7035,2007,56511,1
7036,2007,56525,1
7037,2007,56537,1
7038,2007,56547,1
7039,2007,56567,1
7040,2007,56573,1
7041,2007,56579,1
7042,2007,56601,4
7043,2007,56633,1
7044,2007,56636,1
7045,2007,56649,3
7046,2007,56650,1
7047,2007,56701,1
7048,2007,56716,1
7049,2007,56721,1
7050,2007,56735,1
7051,2007,56751,1
7052,2007,57004,2
7053,2007,57005,1
7054,2007,57006,3
7055,2007,57017,2
7056,2007,57026,1
7057,2007,57033,1
7058,2007,57039,1
7059,2007,57042,2
7060,2007,57043,1
7061,2007,57069,1
7062,2007,57078,3
7063,2007,57103,1
7064,2007,57104,2
7065,2007,57106,2
7066,2007,57107,2
7067,2007,57201,3
7068,2007,57219,1
7069,2007,57248,1
7070,2007,57262,3
7071,2007,57266,1
7072,2007,57274,1
7073,2007,57301,3
7074,2007,57325,1
7075,2007,57350,2
7076,2007,57355,2
7077,2007,57365,1
7078,2007,57368,1
7079,2007,57374,1
7080,2007,57375,1
7081,2007,57380,1
7082,2007,57384,1
7083,2007,57401,1
7084,2007,57469,1
7085,2007,57472,1
7086,2007,57501,1
7087,2007,57506,1
7088,2007,57520,1
7089,2007,57522,1
7090,2007,57533,2
7091,2007,57543,2
7092,2007,57555,1
7093,2007,57559,1
7094,2007,57567,1
7095,2007,57568,2
7096,2007,57576,1
7097,2007,57580,1
7098,2007,57626,1
7099,2007,57632,1
7100,2007,57638,1
7101,2007,57701,1
7102,2007,57702,1
7103,2007,57717,3
7104,2007,57720,1
7105,2007,57735,1
7106,2007,57744,1
7107,2007,57747,2
7108,2007,57785,2
7109,2007,58038,1
7110,2007,58041,1
7111,2007,58042,1
7112,2007,58045,1
7113,2007,58071,1
7114,2007,58072,1
7115,2007,58075,2
7116,2007,58078,1
7117,2007,58081,1
7118,2007,58102,1
7119,2007,58103,3
7120,2007,58201,4
7121,2007,58271,1
7122,2007,58282,1
7123,2007,58301,1
7124,2007,58329,1
7125,2007,58341,1
7126,2007,58368,2
7127,2007,58401,2
7128,2007,58402,1
7129,2007,58421,1
7130,2007,58433,1
7131,2007,58482,1
7132,2007,58490,1
7133,2007,58501,2
7134,2007,58554,1
7135,2007,58563,1
7136,2007,58572,1
7137,2007,58579,1
7138,2007,58601,2
7139,2007,58621,1
7140,2007,58622,1
7141,2007,58652,1
7142,2007,58701,2
7143,2007,58702,1
7144,2007,58746,1
7145,2007,58788,1
7146,2007,58801,3
7147,2007,59011,1
7148,2007,59019,1
7149,2007,59034,3
7150,2007,59044,2
7151,2007,59047,2
7152,2007,59063,1
7153,2007,59101,2
7154,2007,59201,1
7155,2007,59215,1
7156,2007,59254,1
7157,2007,59301,2
7158,2007,59317,1
7159,2007,59327,1
7160,2007,59330,1
7161,2007,59404,1
7162,2007,59405,1
7163,2007,59417,1
7164,2007,59425,1
7165,2007,59457,1
7166,2007,59464,1
7167,2007,59469,1
7168,2007,59474,1
7169,2007,59501,2
7170,2007,59523,1
7171,2007,59538,1
7172,2007,59601,1
7173,2007,59632,1
7174,2007,59635,1
7175,2007,59701,2
7176,2007,59714,1
7177,2007,59715,2
7178,2007,59722,2
7179,2007,59725,1
7180,2007,59752,1
7181,2007,59759,1
7182,2007,59802,1
7183,2007,59807,2
7184,2007,59808,2
7185,2007,59840,1
7186,2007,59842,1
7187,2007,59847,2
7188,2007,59851,1
7189,2007,59866,1
7190,2007,59872,1
7191,2007,59901,2
7192,2007,59912,2
7193,2007,59923,2
7194,2007,59937,1
7195,2007,60007,1
7196,2007,60018,1
7197,2007,60045,1
7198,2007,60064,1
7199,2007,60075,2
7200,2007,60083,2
7201,2007,60101,1
7202,2007,60108,1
7203,2007,60115,1
7204,2007,60131,1
7205,2007,60140,3
7206,2007,60146,1
7207,2007,60420,2
7208,2007,60423,1
7209,2007,60438,1
7210,2007,60440,1
7211,2007,60446,1
7212,2007,60447,2
7213,2007,60448,1
7214,2007,60449,2
7215,2007,60450,2
7216,2007,60459,1
7217,2007,60473,1
7218,2007,60481,2
7219,2007,60511,1
7220,2007,60525,1
7221,2007,60540,1
7222,2007,60554,2
7223,2007,60555,1
7224,2007,60560,1
7225,2007,60586,1
7226,2007,60608,2
7227,2007,60609,2
7228,2007,60632,1
7229,2007,60638,1
7230,2007,60803,1
7231,2007,60804,1
7232,2007,60938,3
7233,2007,60950,1
7234,2007,60970,1
7235,2007,61008,2
7236,2007,61021,1
7237,2007,61028,1
7238,2007,61060,1
7239,2007,61065,1
7240,2007,61068,4
7241,2007,61071,2
7242,2007,61073,1
7243,2007,61080,2
7244,2007,61088,2
7245,2007,61102,2
7246,2007,61103,1
7247,2007,61109,1
7248,2007,61111,1
7249,2007,61112,1
7250,2007,61201,1
7251,2007,61235,1
7252,2007,61257,1
7253,2007,61265,1
7254,2007,61342,1
7255,2007,61350,2
7256,2007,61354,4
7257,2007,61356,1
7258,2007,61364,1
7259,2007,61370,1
7260,2007,61401,3
7261,2007,61455,1
7262,2007,61462,1
7263,2007,61490,2
7264,2007,61528,1
7265,2007,61550,1
7266,2007,61554,1
7267,2007,61562,1
7268,2007,61607,2
7269,2007,61611,1
7270,2007,61701,4
7271,2007,61704,1
7272,2007,61723,1
7273,2007,61726,1
7274,2007,61738,2
7275,2007,61742,1
7276,2007,61745,1
7277,2007,61752,1
7278,2007,61754,1
7279,2007,61760,1
7280,2007,61764,1
7281,2007,61820,1
7282,2007,61821,1
7283,2007,61832,1
7284,2007,61853,1
7285,2007,61858,3
7286,2007,61910,1
7287,2007,61953,2
7288,2007,62040,1
7289,2007,62048,1
7290,2007,62056,1
7291,2007,62058,1
7292,2007,62201,1
7293,2007,62207,1
7294,2007,62220,1
7295,2007,62223,1
7296,2007,62230,1
7297,2007,62263,2
7298,2007,62271,1
7299,2007,62294,2
7300,2007,62312,1
7301,2007,62353,2
7302,2007,62363,1
7303,2007,62401,6
7304,2007,62441,1
7305,2007,62447,2
7306,2007,62450,1
7307,2007,62471,1
7308,2007,62524,1
7309,2007,62526,2
7310,2007,62533,1
7311,2007,62544,1
7312,2007,62615,1
7313,2007,62618,1
7314,2007,62628,1
7315,2007,62644,1
7316,2007,62651,1
7317,2007,62656,1
7318,2007,62665,1
7319,2007,62670,1
7320,2007,62691,1
7321,2007,62693,1
7322,2007,62694,1
7323,2007,62707,2
7324,2007,62812,1
7325,2007,62820,1
7326,2007,62822,1
7327,2007,62830,1
7328,2007,62838,1
7329,2007,62844,1
7330,2007,62846,2
7331,2007,62864,2
7332,2007,62959,1
7333,2007,62960,2
7334,2007,62964,1
7335,2007,62995,1
7336,2007,63012,1
7337,2007,63025,1
7338,2007,63026,1
7339,2007,63028,1
7340,2007,63044,1
7341,2007,63048,1
7342,2007,63070,2
7343,2007,63080,1
7344,2007,63088,1
7345,2007,63089,2
7346,2007,63102,1
7347,2007,63103,1
7348,2007,63107,1
7349,2007,63127,1
