,COUNTY,change_2007,change_2008,change_2015,change_2016,change_2006_2016
1080,28127,0.0,0.0,0.0,0.0,0.0
1081,28129,0.0,-1.0,0.0,0.0,-1.0
1082,28131,0.0,0.0,0.0,0.0,-1.0
1083,28133,0.0,0.0,1.0,0.0,1.0
1084,28137,0.0,0.0,-1.0,0.0,-1.0
1085,28139,0.0,-2.0,0.0,0.0,-2.0
1086,28145,0.0,0.0,0.0,0.0,0.0
1087,28147,0.0,0.0,0.0,0.0,0.0
1088,28149,0.0,0.0,0.0,0.0,0.0
1089,28151,0.0,0.0,0.0,0.0,-1.0
1090,28153,0.0,0.0,0.0,0.0,0.0
1091,28159,0.0,0.0,0.0,0.0,-1.0
1092,28161,0.0,0.0,0.0,0.0,2.0
1093,28163,0.0,0.0,0.0,0.0,0.0
1094,29003,0.0,0.0,0.0,0.0,0.0
1095,29005,0.0,0.0,0.0,0.0,-1.0
1096,29007,0.0,0.0,0.0,0.0,0.0
1097,29009,0.0,0.0,0.0,0.0,0.0
1098,29011,0.0,0.0,0.0,0.0,0.0
1099,29013,0.0,0.0,0.0,-1.0,-1.0
1100,29015,0.0,0.0,0.0,0.0,1.0
1101,29019,0.0,0.0,0.0,0.0,0.0
1102,29021,0.0,0.0,0.0,0.0,-1.0
1103,29023,0.0,0.0,0.0,0.0,0.0
1104,29027,0.0,0.0,0.0,0.0,0.0
1105,29031,-1.0,0.0,0.0,0.0,-1.0
1106,29033,0.0,0.0,0.0,0.0,1.0
1107,29035,0.0,0.0,0.0,0.0,1.0
1108,29037,0.0,0.0,0.0,0.0,-1.0
1109,29043,0.0,0.0,0.0,0.0,0.0
1110,29045,1.0,-1.0,0.0,0.0,0.0
1111,29047,0.0,-1.0,0.0,0.0,-1.0
1112,29049,0.0,0.0,0.0,0.0,0.0
1113,29051,0.0,-1.0,0.0,0.0,-1.0
1114,29053,0.0,1.0,0.0,0.0,0.0
1115,29055,0.0,0.0,0.0,0.0,0.0
1116,29061,0.0,0.0,0.0,0.0,0.0
1117,29063,0.0,0.0,0.0,0.0,0.0
1118,29069,0.0,0.0,0.0,0.0,0.0
1119,29071,0.0,1.0,0.0,0.0,0.0
1120,29077,-2.0,0.0,0.0,-1.0,-3.0
1121,29081,0.0,-1.0,0.0,1.0,2.0
1122,29083,0.0,0.0,-1.0,0.0,-1.0
1123,29087,0.0,1.0,-1.0,0.0,0.0
1124,29091,0.0,0.0,0.0,0.0,0.0
1125,29095,0.0,0.0,0.0,-1.0,-3.0
1126,29097,0.0,-1.0,-1.0,0.0,-3.0
1127,29099,1.0,0.0,0.0,0.0,1.0
1128,29105,0.0,0.0,0.0,0.0,0.0
1129,29107,0.0,0.0,0.0,-1.0,-2.0
1130,29109,0.0,0.0,0.0,0.0,0.0
1131,29111,0.0,0.0,0.0,0.0,1.0
1132,29113,0.0,0.0,0.0,0.0,1.0
1133,29117,0.0,0.0,0.0,0.0,0.0
1134,29119,0.0,0.0,0.0,0.0,0.0
1135,29121,0.0,0.0,0.0,1.0,-1.0
1136,29123,0.0,0.0,0.0,0.0,1.0
1137,29127,0.0,0.0,0.0,0.0,0.0
1138,29129,0.0,0.0,0.0,1.0,1.0
1139,29131,0.0,0.0,0.0,0.0,0.0
1140,29133,0.0,0.0,0.0,0.0,0.0
1141,29139,0.0,0.0,0.0,0.0,0.0
1142,29143,0.0,0.0,0.0,0.0,0.0
1143,29145,0.0,0.0,0.0,1.0,1.0
1144,29147,0.0,0.0,0.0,0.0,-1.0
1145,29149,0.0,0.0,0.0,0.0,-1.0
1146,29155,0.0,0.0,0.0,0.0,1.0
1147,29157,0.0,0.0,0.0,0.0,1.0
1148,29159,0.0,0.0,0.0,0.0,1.0
1149,29161,1.0,0.0,0.0,0.0,1.0
1150,29163,-1.0,0.0,0.0,0.0,-1.0
1151,29165,0.0,0.0,0.0,0.0,2.0
1152,29169,0.0,0.0,0.0,0.0,-1.0
1153,29175,0.0,0.0,0.0,0.0,1.0
1154,29177,0.0,0.0,0.0,0.0,1.0
1155,29183,-1.0,-1.0,0.0,0.0,-2.0
1156,29185,0.0,0.0,0.0,0.0,0.0
1157,29186,0.0,0.0,1.0,0.0,0.0
1158,29187,1.0,-1.0,0.0,0.0,0.0
1159,29189,0.0,0.0,0.0,-1.0,-2.0
1160,29195,-1.0,-1.0,0.0,0.0,-3.0
1161,29197,0.0,0.0,0.0,0.0,0.0
1162,29201,0.0,0.0,0.0,0.0,-1.0
1163,29213,0.0,0.0,0.0,0.0,-1.0
1164,29215,0.0,0.0,-1.0,0.0,-1.0
1165,29217,0.0,0.0,0.0,0.0,0.0
1166,29219,0.0,0.0,0.0,0.0,0.0
1167,29229,0.0,0.0,0.0,0.0,1.0
1168,29510,0.0,0.0,-1.0,0.0,0.0
1169,30001,0.0,0.0,0.0,0.0,0.0
1170,30003,0.0,0.0,0.0,0.0,0.0
1171,30005,0.0,0.0,0.0,0.0,0.0
1172,30013,1.0,0.0,0.0,0.0,1.0
1173,30017,0.0,0.0,0.0,0.0,0.0
1174,30021,0.0,0.0,0.0,0.0,0.0
1175,30027,0.0,0.0,0.0,0.0,0.0
1176,30029,0.0,0.0,0.0,0.0,-1.0
1177,30031,0.0,-1.0,1.0,0.0,0.0
1178,30035,0.0,0.0,0.0,0.0,0.0
1179,30041,0.0,0.0,0.0,0.0,-1.0
1180,30043,0.0,0.0,0.0,0.0,0.0
1181,30045,0.0,-1.0,0.0,0.0,-1.0
1182,30047,0.0,0.0,0.0,0.0,1.0
1183,30049,0.0,0.0,0.0,0.0,-1.0
1184,30053,0.0,0.0,0.0,0.0,1.0
1185,30055,0.0,0.0,0.0,0.0,0.0
1186,30061,0.0,0.0,0.0,0.0,-1.0
1187,30063,0.0,0.0,0.0,0.0,1.0
1188,30067,0.0,0.0,0.0,0.0,0.0
1189,30071,0.0,0.0,0.0,0.0,0.0
1190,30073,0.0,0.0,0.0,0.0,0.0
1191,30075,0.0,0.0,0.0,0.0,0.0
1192,30077,0.0,0.0,0.0,0.0,0.0
1193,30081,0.0,0.0,0.0,0.0,0.0
1194,30083,0.0,0.0,1.0,0.0,1.0
1195,30085,0.0,0.0,0.0,0.0,0.0
1196,30087,0.0,0.0,0.0,0.0,0.0
1197,30091,0.0,0.0,0.0,0.0,0.0
1198,30093,0.0,0.0,0.0,0.0,0.0
1199,30095,0.0,0.0,0.0,0.0,0.0
1200,30097,0.0,0.0,0.0,0.0,0.0
1201,30101,0.0,0.0,0.0,0.0,0.0
1202,30111,0.0,0.0,0.0,0.0,2.0
1203,31001,0.0,0.0,0.0,0.0,0.0
1204,31013,0.0,0.0,0.0,0.0,0.0
1205,31017,0.0,0.0,0.0,0.0,0.0
1206,31019,0.0,0.0,0.0,0.0,0.0
1207,31021,0.0,0.0,0.0,0.0,-1.0
1208,31023,0.0,0.0,0.0,0.0,0.0
1209,31025,0.0,0.0,0.0,0.0,0.0
1210,31029,0.0,-1.0,0.0,0.0,-1.0
1211,31031,0.0,0.0,0.0,0.0,1.0
1212,31033,0.0,0.0,0.0,0.0,0.0
1213,31039,1.0,0.0,0.0,0.0,1.0
1214,31041,0.0,0.0,0.0,0.0,1.0
1215,31043,0.0,0.0,0.0,0.0,0.0
1216,31045,0.0,0.0,0.0,0.0,0.0
1217,31047,0.0,0.0,0.0,-1.0,0.0
1218,31049,0.0,0.0,0.0,0.0,0.0
1219,31053,0.0,0.0,0.0,0.0,0.0
1220,31055,0.0,0.0,0.0,0.0,0.0
1221,31063,0.0,0.0,0.0,1.0,1.0
1222,31067,0.0,-1.0,-1.0,0.0,-1.0
1223,31071,0.0,0.0,0.0,0.0,0.0
1224,31079,0.0,-1.0,0.0,0.0,-1.0
1225,31081,-1.0,0.0,0.0,0.0,-1.0
1226,31083,0.0,0.0,0.0,0.0,0.0
1227,31087,0.0,0.0,0.0,0.0,0.0
1228,31089,-1.0,0.0,0.0,0.0,-1.0
1229,31093,0.0,0.0,0.0,0.0,0.0
1230,31095,0.0,0.0,0.0,0.0,0.0
1231,31101,0.0,0.0,0.0,0.0,0.0
1232,31105,0.0,0.0,0.0,0.0,-1.0
1233,31109,0.0,0.0,0.0,0.0,1.0
1234,31111,0.0,0.0,0.0,0.0,1.0
1235,31119,0.0,-2.0,0.0,0.0,-3.0
1236,31121,0.0,0.0,0.0,0.0,0.0
1237,31123,0.0,0.0,0.0,0.0,0.0
1238,31125,0.0,0.0,0.0,0.0,0.0
1239,31129,0.0,0.0,0.0,0.0,0.0
1240,31131,0.0,0.0,0.0,0.0,0.0
1241,31137,0.0,0.0,0.0,0.0,0.0
1242,31141,0.0,0.0,0.0,0.0,0.0
1243,31143,0.0,0.0,0.0,0.0,0.0
1244,31149,0.0,0.0,0.0,0.0,-1.0
1245,31153,0.0,0.0,0.0,0.0,-1.0
1246,31157,0.0,0.0,0.0,0.0,-1.0
1247,31161,0.0,0.0,0.0,0.0,0.0
1248,31165,0.0,0.0,0.0,0.0,0.0
1249,31169,0.0,0.0,0.0,0.0,0.0
1250,31171,0.0,0.0,0.0,0.0,0.0
1251,31173,0.0,0.0,0.0,0.0,-1.0
1252,31175,0.0,0.0,0.0,0.0,1.0
1253,31177,-1.0,0.0,0.0,0.0,-1.0
1254,31179,0.0,0.0,0.0,0.0,0.0
1255,31185,0.0,0.0,-1.0,0.0,-1.0
1256,32001,0.0,0.0,0.0,-1.0,-2.0
1257,32003,0.0,-2.0,0.0,0.0,-3.0
1258,32005,0.0,0.0,0.0,0.0,0.0
1259,32007,0.0,0.0,0.0,0.0,1.0
1260,32011,0.0,0.0,0.0,0.0,0.0
1261,32013,0.0,0.0,0.0,0.0,1.0
1262,32015,0.0,0.0,0.0,0.0,0.0
1263,32017,0.0,0.0,0.0,0.0,-1.0
1264,32021,0.0,0.0,0.0,1.0,1.0
1265,32023,0.0,0.0,0.0,0.0,-1.0
1266,32027,0.0,0.0,0.0,0.0,1.0
1267,32029,0.0,0.0,0.0,0.0,1.0
1268,32031,0.0,-1.0,-1.0,0.0,-1.0
1269,32033,0.0,0.0,0.0,0.0,1.0
1270,33005,0.0,0.0,-1.0,0.0,-1.0
1271,33007,0.0,0.0,0.0,0.0,-5.0
1272,33009,0.0,0.0,0.0,0.0,0.0
1273,33011,-1.0,0.0,0.0,-1.0,-3.0
1274,33013,-1.0,0.0,0.0,0.0,-3.0
1275,33015,-1.0,0.0,0.0,0.0,0.0
1276,33017,-1.0,0.0,0.0,0.0,-1.0
1277,34001,0.0,-2.0,0.0,0.0,0.0
1278,34003,0.0,-1.0,0.0,0.0,-1.0
1279,34005,0.0,0.0,0.0,0.0,0.0
1280,34007,0.0,0.0,0.0,0.0,-1.0
1281,34009,0.0,0.0,0.0,0.0,1.0
1282,34011,0.0,0.0,0.0,-1.0,-1.0
1283,34013,0.0,-1.0,0.0,0.0,-1.0
1284,34015,0.0,0.0,0.0,0.0,1.0
1285,34017,-1.0,-1.0,0.0,-1.0,-2.0
1286,34019,-1.0,0.0,0.0,0.0,-2.0
1287,34021,0.0,0.0,0.0,0.0,0.0
1288,34023,-1.0,1.0,0.0,-2.0,0.0
1289,34025,-1.0,0.0,0.0,0.0,-3.0
1290,34027,0.0,0.0,0.0,-1.0,-2.0
1291,34029,0.0,0.0,0.0,0.0,0.0
1292,34031,-1.0,0.0,0.0,0.0,-2.0
1293,34033,0.0,0.0,0.0,0.0,2.0
1294,34037,0.0,0.0,0.0,0.0,1.0
1295,34039,0.0,0.0,0.0,-1.0,-3.0
1296,34041,0.0,0.0,0.0,0.0,0.0
1297,35001,-1.0,0.0,0.0,0.0,-1.0
1298,35005,0.0,0.0,0.0,0.0,0.0
1299,35006,0.0,0.0,0.0,0.0,1.0
1300,35007,0.0,0.0,0.0,0.0,-2.0
1301,35009,-1.0,0.0,0.0,1.0,1.0
1302,35013,0.0,0.0,0.0,0.0,0.0
1303,35015,0.0,0.0,0.0,-1.0,-1.0
1304,35019,0.0,0.0,0.0,0.0,0.0
1305,35023,0.0,1.0,0.0,0.0,0.0
1306,35025,0.0,0.0,1.0,-1.0,0.0
1307,35027,0.0,1.0,0.0,0.0,1.0
1308,35029,0.0,0.0,0.0,1.0,1.0
1309,35031,0.0,0.0,0.0,0.0,0.0
1310,35035,0.0,1.0,0.0,0.0,0.0
1311,35037,-1.0,0.0,0.0,0.0,0.0
1312,35043,0.0,0.0,0.0,1.0,2.0
1313,35045,0.0,0.0,0.0,0.0,1.0
1314,35047,0.0,0.0,0.0,0.0,0.0
1315,35049,-1.0,0.0,0.0,0.0,-1.0
1316,35051,0.0,0.0,0.0,0.0,0.0
1317,35053,0.0,0.0,0.0,0.0,0.0
1318,35057,0.0,-1.0,-1.0,0.0,-1.0
1319,35059,0.0,0.0,0.0,0.0,0.0
1320,35061,0.0,0.0,0.0,0.0,1.0
1321,36001,-1.0,0.0,0.0,0.0,0.0
1322,36003,0.0,0.0,0.0,0.0,-1.0
1323,36007,0.0,0.0,0.0,0.0,1.0
1324,36009,0.0,0.0,0.0,0.0,1.0
1325,36011,0.0,0.0,0.0,0.0,1.0
1326,36013,0.0,-1.0,0.0,0.0,-1.0
1327,36015,-1.0,-1.0,0.0,0.0,-1.0
1328,36017,0.0,0.0,0.0,0.0,0.0
1329,36019,-1.0,0.0,0.0,0.0,0.0
1330,36021,0.0,0.0,0.0,0.0,-2.0
1331,36023,0.0,0.0,0.0,0.0,0.0
1332,36025,0.0,0.0,0.0,0.0,0.0
1333,36029,-1.0,0.0,-1.0,1.0,3.0
1334,36031,0.0,-1.0,0.0,-1.0,-1.0
1335,36033,0.0,0.0,0.0,-1.0,-2.0
1336,36035,-1.0,0.0,0.0,0.0,-1.0
1337,36037,0.0,0.0,-2.0,0.0,-4.0
1338,36039,0.0,-1.0,0.0,0.0,0.0
1339,36043,0.0,0.0,0.0,0.0,1.0
1340,36045,0.0,0.0,0.0,0.0,1.0
1341,36051,0.0,0.0,0.0,0.0,0.0
1342,36053,0.0,0.0,0.0,0.0,1.0
1343,36055,0.0,0.0,0.0,0.0,1.0
1344,36057,0.0,0.0,0.0,0.0,0.0
1345,36063,0.0,0.0,0.0,0.0,2.0
1346,36065,0.0,1.0,0.0,0.0,1.0
1347,36067,0.0,-1.0,0.0,0.0,3.0
1348,36069,0.0,0.0,0.0,0.0,2.0
1349,36071,0.0,0.0,0.0,0.0,-1.0
1350,36075,0.0,-1.0,0.0,0.0,0.0
1351,36077,0.0,0.0,0.0,0.0,0.0
1352,36081,0.0,0.0,0.0,0.0,-2.0
1353,36083,0.0,1.0,0.0,0.0,1.0
1354,36087,0.0,0.0,0.0,0.0,2.0
1355,36089,-1.0,0.0,0.0,0.0,-2.0
1356,36091,-1.0,0.0,0.0,0.0,0.0
1357,36093,0.0,0.0,0.0,0.0,0.0
1358,36097,0.0,0.0,0.0,0.0,0.0
1359,36099,0.0,0.0,0.0,0.0,0.0
1360,36101,1.0,0.0,0.0,0.0,2.0
1361,36103,0.0,0.0,0.0,0.0,0.0
1362,36105,0.0,0.0,0.0,0.0,-2.0
1363,36107,0.0,0.0,0.0,0.0,-1.0
1364,36111,-1.0,0.0,0.0,0.0,1.0
1365,36113,0.0,0.0,0.0,0.0,-2.0
1366,36115,0.0,0.0,0.0,1.0,1.0
1367,36117,0.0,0.0,0.0,1.0,-1.0
1368,36119,0.0,0.0,0.0,0.0,0.0
1369,37001,0.0,0.0,0.0,0.0,-1.0
1370,37007,0.0,0.0,0.0,0.0,1.0
1371,37011,0.0,0.0,0.0,0.0,-1.0
1372,37013,0.0,0.0,0.0,0.0,-1.0
1373,37015,0.0,0.0,0.0,0.0,1.0
1374,37019,0.0,0.0,0.0,0.0,0.0
1375,37021,0.0,-1.0,0.0,0.0,-1.0
1376,37023,0.0,0.0,0.0,0.0,-1.0
1377,37025,0.0,-1.0,0.0,0.0,0.0
1378,37027,0.0,0.0,0.0,0.0,0.0
1379,37031,0.0,0.0,0.0,1.0,2.0
1380,37035,1.0,-1.0,0.0,1.0,1.0
1381,37037,0.0,0.0,0.0,0.0,0.0
1382,37039,0.0,0.0,0.0,0.0,-1.0
1383,37045,0.0,0.0,0.0,0.0,0.0
1384,37047,0.0,-1.0,0.0,0.0,0.0
1385,37049,0.0,0.0,0.0,1.0,0.0
1386,37051,2.0,0.0,0.0,0.0,1.0
1387,37057,0.0,0.0,0.0,0.0,-1.0
1388,37059,0.0,0.0,0.0,0.0,0.0
1389,37061,0.0,0.0,0.0,1.0,1.0
1390,37063,0.0,0.0,0.0,0.0,0.0
1391,37065,0.0,0.0,0.0,0.0,0.0
1392,37067,1.0,0.0,0.0,0.0,1.0
1393,37069,0.0,0.0,0.0,0.0,1.0
1394,37071,0.0,0.0,0.0,0.0,0.0
1395,37077,0.0,0.0,0.0,0.0,-1.0
1396,37081,0.0,0.0,-1.0,0.0,1.0
1397,37083,0.0,0.0,0.0,0.0,1.0
1398,37085,0.0,0.0,0.0,0.0,1.0
1399,37087,0.0,0.0,0.0,0.0,0.0
1400,37089,0.0,0.0,0.0,0.0,0.0
1401,37091,0.0,0.0,0.0,0.0,1.0
1402,37093,0.0,0.0,0.0,0.0,1.0
1403,37097,0.0,0.0,0.0,-1.0,-4.0
1404,37101,1.0,0.0,0.0,0.0,1.0
1405,37105,0.0,0.0,0.0,-1.0,1.0
1406,37107,0.0,0.0,0.0,0.0,0.0
1407,37109,0.0,0.0,0.0,1.0,1.0
1408,37111,0.0,-1.0,0.0,0.0,-4.0
1409,37117,0.0,0.0,0.0,0.0,1.0
1410,37119,0.0,0.0,0.0,0.0,0.0
1411,37123,0.0,0.0,0.0,0.0,0.0
1412,37125,1.0,0.0,0.0,0.0,-1.0
1413,37127,0.0,-1.0,0.0,0.0,2.0
1414,37129,0.0,0.0,0.0,-1.0,-1.0
1415,37131,0.0,0.0,0.0,0.0,1.0
1416,37133,0.0,0.0,0.0,0.0,2.0
1417,37137,0.0,0.0,0.0,1.0,1.0
1418,37139,0.0,0.0,0.0,-1.0,0.0
1419,37141,-1.0,0.0,0.0,0.0,2.0
1420,37143,0.0,0.0,0.0,0.0,1.0
1421,37147,0.0,0.0,0.0,0.0,1.0
1422,37149,0.0,0.0,0.0,0.0,0.0
1423,37151,0.0,-1.0,0.0,0.0,1.0
1424,37153,0.0,0.0,0.0,0.0,-1.0
1425,37155,-2.0,-1.0,0.0,0.0,-2.0
1426,37157,0.0,0.0,0.0,0.0,0.0
1427,37159,0.0,0.0,1.0,0.0,0.0
1428,37161,0.0,0.0,0.0,0.0,-1.0
1429,37163,0.0,0.0,0.0,0.0,0.0
1430,37165,0.0,0.0,0.0,0.0,0.0
1431,37167,0.0,0.0,0.0,0.0,0.0
1432,37171,0.0,0.0,0.0,0.0,1.0
1433,37179,0.0,0.0,0.0,0.0,-3.0
1434,37181,0.0,0.0,0.0,0.0,0.0
1435,37183,0.0,0.0,0.0,0.0,-3.0
1436,37185,0.0,0.0,0.0,0.0,-1.0
1437,37187,0.0,0.0,0.0,0.0,0.0
1438,37191,0.0,0.0,0.0,0.0,0.0
1439,37193,0.0,0.0,0.0,0.0,1.0
1440,37195,0.0,0.0,0.0,0.0,0.0
1441,37197,0.0,0.0,0.0,0.0,-1.0
1442,37199,0.0,0.0,0.0,0.0,-1.0
1443,38003,0.0,0.0,0.0,0.0,0.0
1444,38007,0.0,0.0,0.0,0.0,0.0
1445,38011,0.0,1.0,0.0,0.0,1.0
1446,38015,0.0,0.0,-1.0,0.0,-1.0
1447,38017,0.0,0.0,0.0,0.0,2.0
1448,38031,0.0,0.0,0.0,0.0,0.0
1449,38033,0.0,0.0,0.0,0.0,0.0
1450,38035,0.0,0.0,0.0,0.0,0.0
1451,38043,0.0,0.0,0.0,0.0,0.0
1452,38045,0.0,0.0,0.0,0.0,0.0
1453,38049,0.0,0.0,0.0,0.0,0.0
1454,38053,0.0,0.0,0.0,0.0,1.0
1455,38059,0.0,0.0,0.0,0.0,0.0
1456,38061,0.0,0.0,0.0,1.0,1.0
1457,38067,0.0,0.0,0.0,0.0,0.0
1458,38069,0.0,0.0,-1.0,0.0,-1.0
1459,38071,0.0,0.0,0.0,0.0,1.0
1460,38077,0.0,0.0,-1.0,0.0,-1.0
1461,38079,0.0,0.0,0.0,0.0,0.0
1462,38089,0.0,0.0,-1.0,1.0,1.0
1463,38093,0.0,0.0,0.0,-1.0,-1.0
1464,38097,0.0,0.0,0.0,0.0,0.0
1465,38101,0.0,-1.0,0.0,0.0,0.0
1466,38103,0.0,0.0,0.0,0.0,0.0
1467,38105,0.0,0.0,0.0,-1.0,2.0
1468,39001,0.0,0.0,0.0,0.0,0.0
1469,39003,0.0,0.0,0.0,0.0,0.0
1470,39005,0.0,0.0,0.0,0.0,1.0
1471,39007,0.0,0.0,-1.0,0.0,0.0
1472,39009,0.0,0.0,0.0,0.0,0.0
1473,39011,0.0,0.0,0.0,0.0,0.0
1474,39013,0.0,0.0,0.0,0.0,1.0
1475,39015,0.0,0.0,0.0,0.0,1.0
1476,39017,0.0,0.0,0.0,0.0,-2.0
1477,39021,0.0,-1.0,0.0,0.0,-1.0
1478,39023,0.0,0.0,0.0,0.0,-1.0
1479,39025,0.0,0.0,0.0,-1.0,0.0
1480,39027,0.0,0.0,0.0,0.0,0.0
1481,39029,0.0,0.0,0.0,0.0,-2.0
1482,39031,0.0,0.0,0.0,0.0,0.0
1483,39033,0.0,0.0,0.0,0.0,0.0
1484,39035,-1.0,0.0,0.0,0.0,-1.0
1485,39037,0.0,0.0,0.0,0.0,0.0
1486,39041,0.0,0.0,0.0,0.0,0.0
1487,39043,-1.0,0.0,0.0,0.0,2.0
1488,39045,0.0,-1.0,0.0,1.0,1.0
1489,39047,0.0,0.0,0.0,1.0,0.0
1490,39049,0.0,0.0,0.0,-2.0,0.0
1491,39051,0.0,0.0,0.0,0.0,-2.0
1492,39053,0.0,0.0,0.0,1.0,0.0
1493,39055,0.0,0.0,0.0,0.0,1.0
1494,39059,-1.0,0.0,1.0,0.0,0.0
1495,39061,0.0,0.0,0.0,0.0,-2.0
1496,39063,-1.0,0.0,0.0,0.0,-1.0
1497,39065,0.0,0.0,0.0,0.0,1.0
1498,39069,1.0,0.0,0.0,0.0,1.0
1499,39071,0.0,0.0,0.0,0.0,1.0
1500,39073,0.0,0.0,0.0,0.0,-1.0
1501,39075,0.0,0.0,0.0,0.0,0.0
1502,39077,0.0,0.0,0.0,0.0,-1.0
1503,39079,0.0,0.0,0.0,1.0,2.0
1504,39081,-1.0,0.0,0.0,0.0,0.0
1505,39083,0.0,0.0,0.0,0.0,1.0
1506,39087,0.0,0.0,0.0,0.0,-1.0
1507,39089,0.0,0.0,0.0,0.0,-1.0
1508,39091,0.0,0.0,0.0,0.0,0.0
1509,39093,-1.0,-1.0,0.0,0.0,1.0
1510,39095,0.0,0.0,0.0,1.0,2.0
1511,39097,0.0,0.0,0.0,0.0,1.0
1512,39099,0.0,1.0,0.0,-1.0,-1.0
1513,39101,0.0,0.0,0.0,0.0,0.0
1514,39103,0.0,0.0,0.0,0.0,0.0
1515,39107,0.0,0.0,0.0,0.0,0.0
1516,39109,0.0,0.0,0.0,1.0,1.0
1517,39113,0.0,0.0,0.0,1.0,2.0
1518,39115,1.0,0.0,0.0,0.0,1.0
1519,39117,0.0,0.0,0.0,0.0,-1.0
1520,39119,0.0,0.0,0.0,0.0,0.0
1521,39121,0.0,0.0,0.0,0.0,0.0
1522,39123,0.0,0.0,0.0,0.0,2.0
1523,39125,0.0,0.0,0.0,0.0,-1.0
1524,39129,0.0,1.0,0.0,0.0,0.0
1525,39131,0.0,-1.0,0.0,0.0,-1.0
1526,39133,0.0,0.0,0.0,0.0,0.0
1527,39135,0.0,0.0,0.0,0.0,0.0
1528,39137,0.0,0.0,0.0,0.0,1.0
1529,39139,0.0,0.0,0.0,0.0,1.0
1530,39141,0.0,0.0,0.0,1.0,1.0
1531,39143,0.0,0.0,-1.0,0.0,1.0
1532,39145,0.0,-1.0,0.0,0.0,0.0
1533,39147,0.0,0.0,0.0,0.0,0.0
1534,39149,0.0,0.0,1.0,0.0,1.0
1535,39151,0.0,0.0,0.0,0.0,0.0
1536,39153,0.0,0.0,0.0,0.0,0.0
1537,39155,0.0,0.0,0.0,0.0,1.0
1538,39157,0.0,0.0,0.0,0.0,0.0
1539,39159,0.0,0.0,0.0,0.0,0.0
1540,39161,0.0,0.0,0.0,0.0,0.0
1541,39165,0.0,0.0,0.0,0.0,0.0
1542,39167,0.0,0.0,0.0,0.0,0.0
1543,39169,0.0,0.0,0.0,-1.0,-1.0
1544,39171,-2.0,0.0,0.0,0.0,-1.0
1545,39173,-1.0,1.0,1.0,0.0,2.0
1546,39175,0.0,0.0,0.0,0.0,0.0
1547,40001,0.0,0.0,0.0,0.0,-1.0
1548,40005,0.0,0.0,0.0,0.0,0.0
1549,40007,0.0,0.0,0.0,0.0,1.0
1550,40009,0.0,-1.0,-1.0,0.0,-1.0
1551,40011,0.0,0.0,0.0,0.0,1.0
1552,40013,0.0,0.0,2.0,0.0,1.0
1553,40015,0.0,0.0,0.0,0.0,0.0
1554,40017,0.0,0.0,0.0,1.0,0.0
1555,40019,0.0,1.0,0.0,0.0,1.0
1556,40021,0.0,-1.0,0.0,0.0,-1.0
1557,40023,0.0,0.0,0.0,0.0,0.0
1558,40025,0.0,0.0,0.0,0.0,-1.0
1559,40027,0.0,0.0,0.0,0.0,-1.0
1560,40031,0.0,0.0,0.0,0.0,-1.0
1561,40033,0.0,0.0,0.0,-1.0,-1.0
1562,40035,0.0,0.0,0.0,-1.0,-3.0
1563,40037,1.0,0.0,0.0,0.0,0.0
1564,40039,0.0,0.0,0.0,0.0,0.0
1565,40041,0.0,0.0,0.0,0.0,1.0
1566,40043,0.0,0.0,0.0,0.0,0.0
1567,40047,0.0,0.0,1.0,0.0,0.0
1568,40049,0.0,0.0,0.0,0.0,2.0
1569,40051,0.0,0.0,0.0,0.0,0.0
1570,40063,0.0,0.0,0.0,-1.0,-1.0
1571,40065,0.0,0.0,0.0,0.0,0.0
1572,40067,0.0,0.0,0.0,0.0,1.0
1573,40071,0.0,0.0,1.0,0.0,3.0
1574,40073,0.0,0.0,0.0,0.0,0.0
1575,40075,0.0,0.0,0.0,0.0,0.0
1576,40079,-1.0,0.0,0.0,0.0,0.0
1577,40081,0.0,0.0,0.0,0.0,0.0
1578,40083,0.0,0.0,0.0,0.0,1.0
1579,40085,0.0,0.0,0.0,0.0,0.0
1580,40087,0.0,0.0,0.0,0.0,0.0
1581,40089,0.0,-1.0,0.0,0.0,-1.0
1582,40091,0.0,0.0,0.0,0.0,0.0
1583,40093,0.0,0.0,0.0,1.0,3.0
1584,40097,0.0,-1.0,0.0,0.0,-2.0
1585,40099,0.0,0.0,0.0,0.0,0.0
1586,40101,0.0,0.0,0.0,1.0,3.0
1587,40103,0.0,0.0,0.0,0.0,1.0
1588,40105,0.0,0.0,0.0,0.0,2.0
1589,40107,-1.0,-1.0,0.0,0.0,-1.0
1590,40109,2.0,-1.0,2.0,0.0,2.0
1591,40111,0.0,-1.0,0.0,0.0,-1.0
1592,40113,-1.0,0.0,0.0,0.0,-2.0
1593,40115,0.0,-1.0,0.0,0.0,-1.0
1594,40117,0.0,0.0,0.0,0.0,0.0
1595,40119,0.0,0.0,0.0,0.0,0.0
1596,40121,0.0,0.0,-1.0,0.0,-2.0
1597,40125,0.0,0.0,0.0,0.0,1.0
1598,40127,0.0,0.0,0.0,-1.0,-2.0
1599,40131,-2.0,0.0,-1.0,0.0,-3.0
1600,40133,0.0,0.0,0.0,0.0,-1.0
1601,40135,0.0,0.0,0.0,0.0,0.0
1602,40137,0.0,-1.0,0.0,0.0,0.0
1603,40139,1.0,0.0,0.0,0.0,-1.0
1604,40143,0.0,0.0,1.0,-1.0,0.0
