,year,zip3,cnt
2894,2014,661,5
2895,2014,664,3
2896,2014,665,8
2897,2014,666,1
2898,2014,667,8
2899,2014,668,9
2900,2014,669,2
2901,2014,670,7
2902,2014,671,10
2903,2014,672,3
2904,2014,673,4
2905,2014,674,11
2906,2014,675,6
2907,2014,676,10
2908,2014,677,12
2909,2014,678,18
2910,2014,679,2
2911,2014,680,4
2912,2014,681,1
2913,2014,683,10
2914,2014,684,8
2915,2014,685,3
2916,2014,686,8
2917,2014,687,8
2918,2014,688,21
2919,2014,689,5
2920,2014,690,2
2921,2014,691,14
2922,2014,692,4
2923,2014,693,8
2924,2014,700,16
2925,2014,701,10
2926,2014,703,27
2927,2014,704,22
2928,2014,705,38
2929,2014,706,20
2930,2014,707,29
2931,2014,708,3
2932,2014,710,29
2933,2014,711,8
2934,2014,712,19
2935,2014,713,12
2936,2014,714,15
2937,2014,716,10
2938,2014,717,12
2939,2014,718,10
2940,2014,719,6
2941,2014,720,19
2942,2014,721,18
2943,2014,722,4
2944,2014,723,19
2945,2014,724,6
2946,2014,725,5
2947,2014,726,4
2948,2014,727,7
2949,2014,728,7
2950,2014,729,11
2951,2014,730,24
2952,2014,731,15
2953,2014,734,7
2954,2014,735,6
2955,2014,736,11
2956,2014,737,10
2957,2014,738,2
2958,2014,739,6
2959,2014,740,17
2960,2014,741,4
2961,2014,743,7
2962,2014,744,14
2963,2014,745,9
2964,2014,746,6
2965,2014,747,10
2966,2014,748,8
2967,2014,749,12
2968,2014,750,7
2969,2014,751,26
2970,2014,752,9
2971,2014,754,12
2972,2014,755,11
2973,2014,756,15
2974,2014,757,12
2975,2014,758,10
2976,2014,759,26
2977,2014,760,19
2978,2014,761,8
2979,2014,762,16
2980,2014,763,9
2981,2014,764,5
2982,2014,765,11
2983,2014,766,12
2984,2014,767,4
2985,2014,768,9
2986,2014,769,8
2987,2014,770,35
2988,2014,773,17
2989,2014,774,21
2990,2014,775,26
2991,2014,776,9
2992,2014,777,3
2993,2014,778,10
2994,2014,779,8
2995,2014,780,31
2996,2014,781,15
2997,2014,782,9
2998,2014,783,30
2999,2014,784,4
3000,2014,785,23
3001,2014,786,20
3002,2014,787,2
3003,2014,788,10
3004,2014,789,6
3005,2014,790,26
3006,2014,791,8
3007,2014,792,4
3008,2014,793,8
3009,2014,794,5
3010,2014,795,11
3011,2014,796,3
3012,2014,797,26
3013,2014,798,12
3014,2014,799,4
3015,2014,800,4
3016,2014,801,6
3017,2014,802,2
3018,2014,804,3
3019,2014,805,6
3020,2014,806,9
3021,2014,807,10
3022,2014,808,12
3023,2014,810,12
3024,2014,811,4
3025,2014,812,3
3026,2014,813,2
3027,2014,814,2
3028,2014,815,4
3029,2014,816,5
3030,2014,820,16
3031,2014,822,8
3032,2014,823,8
3033,2014,824,5
3034,2014,825,2
3035,2014,826,8
3036,2014,827,8
3037,2014,828,2
3038,2014,829,9
3039,2014,830,1
3040,2014,831,3
3041,2014,832,14
3042,2014,833,9
3043,2014,834,8
3044,2014,835,4
3045,2014,836,10
3046,2014,837,3
3047,2014,838,8
3048,2014,840,16
3049,2014,841,6
3050,2014,843,11
3051,2014,844,4
3052,2014,845,7
3053,2014,846,12
3054,2014,847,16
3055,2014,850,7
3056,2014,851,7
3057,2014,852,2
3058,2014,853,19
3059,2014,855,1
3060,2014,856,7
3061,2014,857,3
3062,2014,860,11
3063,2014,863,3
3064,2014,864,9
3065,2014,865,2
3066,2014,870,11
3067,2014,871,5
3068,2014,873,4
3069,2014,874,7
3070,2014,875,1
3071,2014,877,4
3072,2014,878,2
3073,2014,879,1
3074,2014,880,10
3075,2014,881,4
3076,2014,882,11
3077,2014,883,8
3078,2014,884,8
3079,2014,890,14
3080,2014,891,6
3081,2014,893,2
3082,2014,894,16
3083,2014,895,3
3084,2014,898,7
3085,2014,900,8
3086,2014,902,3
3087,2014,906,1
3088,2014,907,1
3089,2014,908,5
3090,2014,913,3
3091,2014,917,3
3092,2014,919,3
3093,2014,920,2
3094,2014,921,3
3095,2014,922,14
3096,2014,923,22
3097,2014,925,5
3098,2014,930,1
3099,2014,932,23
3100,2014,933,8
3101,2014,934,4
3102,2014,935,10
3103,2014,936,10
3104,2014,937,6
3105,2014,939,4
3106,2014,940,1
3107,2014,945,3
3108,2014,946,2
3109,2014,948,1
3110,2014,950,3
3111,2014,951,1
3112,2014,952,5
3113,2014,953,13
3114,2014,954,4
3115,2014,955,1
3116,2014,956,6
3117,2014,957,1
3118,2014,958,1
3119,2014,959,5
3120,2014,960,9
3121,2014,961,1
3122,2014,970,4
3123,2014,971,1
3124,2014,972,1
3125,2014,973,5
3126,2014,974,8
3127,2014,975,3
3128,2014,976,4
3129,2014,977,8
3130,2014,978,17
3131,2014,979,3
3132,2014,980,3
3133,2014,981,1
3134,2014,982,7
3135,2014,983,1
3136,2014,984,3
3137,2014,985,7
3138,2014,986,3
3139,2014,988,8
3140,2014,989,7
3141,2014,990,1
3142,2014,991,2
3143,2014,992,5
3144,2014,993,8
3145,2014,995,4
3146,2014,996,5
3147,2014,997,8
3148,2014,998,1
3149,2015,010,7
3150,2015,011,2
3151,2015,012,2
3152,2015,014,2
3153,2015,015,11
3154,2015,016,1
3155,2015,017,2
3156,2015,018,5
3157,2015,019,2
3158,2015,020,2
3159,2015,021,2
3160,2015,023,3
3161,2015,024,1
3162,2015,027,1
3163,2015,028,2
3164,2015,029,3
3165,2015,030,10
3166,2015,031,3
3167,2015,032,1
3168,2015,033,2
3169,2015,034,2
3170,2015,037,3
3171,2015,038,7
3172,2015,039,1
3173,2015,040,4
3174,2015,041,2
3175,2015,042,5
3176,2015,043,2
3177,2015,044,3
3178,2015,046,4
3179,2015,047,4
3180,2015,048,1
3181,2015,049,6
3182,2015,050,1
3183,2015,051,2
3184,2015,053,2
3185,2015,054,8
3186,2015,056,3
3187,2015,057,5
3188,2015,058,3
3189,2015,061,2
3190,2015,062,1
3191,2015,063,4
3192,2015,064,8
3193,2015,068,1
3194,2015,070,15
3195,2015,071,3
3196,2015,072,5
3197,2015,073,4
3198,2015,074,7
3199,2015,076,4
3200,2015,077,2
3201,2015,078,11
3202,2015,080,22
3203,2015,081,1
3204,2015,082,3
3205,2015,083,3
3206,2015,085,8
3207,2015,086,5
3208,2015,087,1
3209,2015,088,15
3210,2015,089,3
3211,2015,105,1
3212,2015,109,2
3213,2015,114,1
3214,2015,117,1
3215,2015,120,12
3216,2015,121,1
3217,2015,122,1
3218,2015,123,2
3219,2015,124,3
3220,2015,125,6
3221,2015,128,8
3222,2015,129,9
3223,2015,130,13
3224,2015,131,13
3225,2015,132,2
3226,2015,133,4
3227,2015,134,5
3228,2015,135,1
3229,2015,136,8
3230,2015,137,4
3231,2015,138,7
3232,2015,139,2
3233,2015,140,12
3234,2015,141,4
3235,2015,142,1
3236,2015,143,1
3237,2015,144,9
3238,2015,145,5
3239,2015,146,2
3240,2015,147,6
3241,2015,148,6
3242,2015,150,3
3243,2015,151,3
3244,2015,152,1
3245,2015,153,4
3246,2015,154,4
3247,2015,155,12
3248,2015,156,3
3249,2015,157,2
3250,2015,158,4
3251,2015,159,3
3252,2015,160,7
3253,2015,161,4
3254,2015,163,5
3255,2015,164,5
3256,2015,165,3
3257,2015,166,8
3258,2015,167,1
3259,2015,168,11
3260,2015,169,7
3261,2015,170,22
3262,2015,171,4
3263,2015,172,5
3264,2015,173,6
3265,2015,174,1
3266,2015,175,7
3267,2015,177,9
3268,2015,178,5
3269,2015,179,6
3270,2015,180,3
3271,2015,181,2
3272,2015,182,5
3273,2015,184,9
3274,2015,186,8
3275,2015,187,2
3276,2015,188,10
3277,2015,189,2
3278,2015,190,9
3279,2015,191,1
3280,2015,193,1
3281,2015,194,3
3282,2015,195,12
3283,2015,196,1
3284,2015,197,7
3285,2015,199,8
3286,2015,201,2
3287,2015,206,3
3288,2015,207,4
3289,2015,208,1
3290,2015,210,5
3291,2015,211,3
3292,2015,212,5
3293,2015,215,4
3294,2015,216,7
3295,2015,217,9
3296,2015,218,3
3297,2015,219,5
3298,2015,224,2
3299,2015,225,5
3300,2015,226,7
3301,2015,227,1
3302,2015,228,4
3303,2015,229,3
3304,2015,230,7
3305,2015,231,3
3306,2015,233,4
3307,2015,234,8
3308,2015,235,1
3309,2015,236,1
3310,2015,237,1
3311,2015,238,20
3312,2015,239,7
3313,2015,240,6
3314,2015,241,11
3315,2015,242,7
3316,2015,243,19
3317,2015,244,10
3318,2015,245,18
3319,2015,246,1
3320,2015,249,2
3321,2015,250,1
3322,2015,251,3
3323,2015,252,3
3324,2015,253,2
3325,2015,254,1
3326,2015,255,2
3327,2015,257,1
3328,2015,258,3
3329,2015,260,2
3330,2015,261,3
3331,2015,263,1
3332,2015,264,2
3333,2015,265,5
3334,2015,266,5
3335,2015,267,1
3336,2015,270,3
3337,2015,271,2
3338,2015,272,21
3339,2015,273,15
3340,2015,274,2
3341,2015,275,21
3342,2015,276,2
3343,2015,277,3
3344,2015,278,23
3345,2015,279,9
3346,2015,280,5
3347,2015,281,12
3348,2015,282,5
3349,2015,283,27
3350,2015,284,14
3351,2015,285,13
3352,2015,286,17
3353,2015,287,11
3354,2015,289,1
3355,2015,290,23
3356,2015,291,23
3357,2015,292,6
3358,2015,293,22
3359,2015,294,31
3360,2015,295,28
3361,2015,296,14
3362,2015,297,17
3363,2015,298,10
3364,2015,299,5
3365,2015,300,7
3366,2015,301,25
3367,2015,302,27
3368,2015,303,6
3369,2015,304,14
3370,2015,305,18
3371,2015,306,14
3372,2015,307,17
3373,2015,308,6
3374,2015,309,7
3375,2015,310,21
3376,2015,312,4
3377,2015,313,6
3378,2015,314,5
3379,2015,315,30
3380,2015,316,15
3381,2015,317,22
3382,2015,318,6
3383,2015,319,3
3384,2015,320,18
3385,2015,321,3
3386,2015,322,9
3387,2015,323,8
3388,2015,324,10
3389,2015,325,3
3390,2015,326,5
3391,2015,327,5
3392,2015,328,3
3393,2015,329,6
3394,2015,330,7
3395,2015,331,5
3396,2015,333,4
3397,2015,334,6
3398,2015,335,7
3399,2015,336,7
3400,2015,337,3
3401,2015,338,13
3402,2015,339,4
3403,2015,341,1
3404,2015,342,3
3405,2015,344,5
3406,2015,346,2
3407,2015,347,14
3408,2015,349,8
3409,2015,350,26
3410,2015,351,10
3411,2015,352,3
3412,2015,354,13
3413,2015,355,11
3414,2015,356,15
3415,2015,357,4
3416,2015,358,1
3417,2015,359,10
3418,2015,360,15
3419,2015,361,3
3420,2015,362,5
3421,2015,363,20
3422,2015,364,17
3423,2015,365,20
3424,2015,366,2
3425,2015,367,10
3426,2015,368,8
3427,2015,369,3
3428,2015,370,21
3429,2015,371,6
3430,2015,372,5
3431,2015,373,19
3432,2015,374,7
3433,2015,376,4
3434,2015,377,11
3435,2015,378,10
3436,2015,379,12
3437,2015,380,10
3438,2015,381,9
3439,2015,382,3
3440,2015,383,23
3441,2015,384,5
3442,2015,385,8
3443,2015,386,21
3444,2015,387,5
3445,2015,388,22
3446,2015,389,8
3447,2015,390,9
3448,2015,391,16
3449,2015,392,7
3450,2015,393,19
3451,2015,394,27
3452,2015,395,11
3453,2015,396,7
3454,2015,397,8
3455,2015,398,12
3456,2015,400,8
3457,2015,401,6
3458,2015,402,2
3459,2015,403,11
3460,2015,404,6
3461,2015,405,1
3462,2015,406,1
3463,2015,407,7
3464,2015,409,5
3465,2015,410,13
3466,2015,411,13
3467,2015,412,1
3468,2015,413,1
3469,2015,416,2
3470,2015,418,1
3471,2015,420,9
3472,2015,421,9
3473,2015,422,6
3474,2015,423,5
3475,2015,424,4
3476,2015,425,2
3477,2015,426,2
3478,2015,427,7
3479,2015,430,10
3480,2015,431,11
3481,2015,432,5
3482,2015,433,9
3483,2015,434,16
3484,2015,435,17
3485,2015,436,6
3486,2015,437,11
3487,2015,438,2
3488,2015,439,3
3489,2015,440,13
3490,2015,441,6
3491,2015,442,12
3492,2015,443,1
3493,2015,444,11
3494,2015,445,3
3495,2015,446,6
3496,2015,447,3
3497,2015,448,13
3498,2015,449,2
3499,2015,450,4
3500,2015,451,8
3501,2015,452,2
3502,2015,453,10
3503,2015,454,2
3504,2015,456,11
3505,2015,457,5
3506,2015,458,17
3507,2015,460,8
3508,2015,461,16
3509,2015,462,4
3510,2015,463,25
3511,2015,464,11
3512,2015,465,15
3513,2015,466,3
3514,2015,467,19
3515,2015,468,4
3516,2015,469,13
3517,2015,470,2
3518,2015,471,6
3519,2015,472,4
3520,2015,473,15
3521,2015,474,6
3522,2015,475,6
3523,2015,476,6
3524,2015,477,2
3525,2015,478,6
3526,2015,479,14
3527,2015,480,20
3528,2015,481,26
3529,2015,482,7
3530,2015,484,19
3531,2015,485,3
3532,2015,486,16
3533,2015,487,6
3534,2015,488,17
3535,2015,490,28
3536,2015,491,5
3537,2015,492,7
3538,2015,493,16
3539,2015,494,6
3540,2015,495,3
3541,2015,496,14
3542,2015,497,12
3543,2015,498,21
3544,2015,499,16
3545,2015,500,13
3546,2015,501,5
3547,2015,502,11
3548,2015,503,4
3549,2015,504,4
3550,2015,505,6
3551,2015,506,10
3552,2015,507,4
3553,2015,510,5
3554,2015,511,3
3555,2015,512,3
3556,2015,513,3
3557,2015,514,4
3558,2015,515,13
3559,2015,516,2
3560,2015,520,13
3561,2015,521,7
3562,2015,522,9
3563,2015,523,9
3564,2015,524,2
3565,2015,525,8
3566,2015,526,8
3567,2015,527,15
3568,2015,528,2
3569,2015,530,29
3570,2015,531,17
3571,2015,532,2
3572,2015,535,28
3573,2015,538,5
3574,2015,539,15
3575,2015,540,7
3576,2015,541,24
3577,2015,542,4
3578,2015,543,4
3579,2015,544,30
3580,2015,545,14
3581,2015,546,28
3582,2015,547,14
3583,2015,548,12
3584,2015,549,30
3585,2015,550,14
3586,2015,551,3
3587,2015,553,16
3588,2015,554,2
3589,2015,556,1
3590,2015,557,13
3591,2015,558,3
3592,2015,559,11
3593,2015,560,14
3594,2015,561,11
3595,2015,562,15
3596,2015,563,18
3597,2015,564,4
3598,2015,565,7
3599,2015,566,9
3600,2015,567,6
3601,2015,570,20
3602,2015,571,7
3603,2015,572,8
3604,2015,573,13
3605,2015,574,4
3606,2015,575,13
3607,2015,576,2
3608,2015,577,14
3609,2015,580,10
3610,2015,581,5
3611,2015,582,6
3612,2015,583,5
3613,2015,584,7
3614,2015,585,5
3615,2015,586,6
3616,2015,587,5
3617,2015,588,7
3618,2015,590,10
3619,2015,591,4
3620,2015,592,4
3621,2015,593,5
3622,2015,594,7
3623,2015,595,3
3624,2015,596,2
3625,2015,597,10
3626,2015,598,13
3627,2015,599,7
3628,2015,600,11
3629,2015,601,10
3630,2015,604,24
3631,2015,605,9
3632,2015,606,5
3633,2015,608,2
3634,2015,609,7
3635,2015,610,19
3636,2015,611,4
3637,2015,612,4
3638,2015,613,13
3639,2015,614,5
3640,2015,615,4
3641,2015,616,3
3642,2015,617,16
3643,2015,618,9
3644,2015,619,2
3645,2015,620,4
3646,2015,622,9
3647,2015,623,4
3648,2015,624,13
3649,2015,625,5
3650,2015,626,9
3651,2015,627,2
3652,2015,628,10
3653,2015,629,3
3654,2015,630,11
3655,2015,631,9
3656,2015,633,12
3657,2015,634,9
3658,2015,635,1
3659,2015,636,4
3660,2015,637,7
3661,2015,638,15
3662,2015,639,4
3663,2015,640,16
3664,2015,641,5
3665,2015,644,17
3666,2015,645,5
3667,2015,646,5
3668,2015,647,10
3669,2015,648,15
3670,2015,650,2
3671,2015,652,12
3672,2015,653,4
3673,2015,654,2
3674,2015,655,4
3675,2015,656,4
3676,2015,657,12
3677,2015,658,3
3678,2015,660,5
3679,2015,661,5
3680,2015,664,3
3681,2015,665,9
3682,2015,666,1
3683,2015,667,8
3684,2015,668,9
3685,2015,669,2
3686,2015,670,7
3687,2015,671,10
3688,2015,672,3
3689,2015,673,4
3690,2015,674,11
3691,2015,675,6
3692,2015,676,10
3693,2015,677,11
3694,2015,678,18
3695,2015,679,2
3696,2015,680,4
3697,2015,681,1
3698,2015,683,9
3699,2015,684,7
3700,2015,685,3
3701,2015,686,8
3702,2015,687,8
3703,2015,688,21
3704,2015,689,5
3705,2015,690,2
3706,2015,691,14
3707,2015,692,4
3708,2015,693,8
3709,2015,700,16
3710,2015,701,8
3711,2015,703,27
3712,2015,704,22
3713,2015,705,40
3714,2015,706,20
3715,2015,707,30
3716,2015,708,3
3717,2015,710,29
3718,2015,711,8
3719,2015,712,21
3720,2015,713,12
3721,2015,714,16
3722,2015,716,10
3723,2015,717,11
3724,2015,718,10
3725,2015,719,6
3726,2015,720,20
3727,2015,721,19
3728,2015,722,4
3729,2015,723,19
3730,2015,724,6
3731,2015,725,5
3732,2015,726,4
3733,2015,727,7
3734,2015,728,7
3735,2015,729,10
3736,2015,730,26
3737,2015,731,15
3738,2015,734,7
3739,2015,735,6
3740,2015,736,10
3741,2015,737,11
3742,2015,738,3
3743,2015,739,6
3744,2015,740,16
3745,2015,741,5
3746,2015,743,7
3747,2015,744,15
3748,2015,745,8
3749,2015,746,7
3750,2015,747,12
3751,2015,748,8
3752,2015,749,12
3753,2015,750,7
3754,2015,751,27
3755,2015,752,10
3756,2015,754,11
3757,2015,755,10
3758,2015,756,14
3759,2015,757,12
3760,2015,758,8
3761,2015,759,26
3762,2015,760,19
3763,2015,761,8
3764,2015,762,15
3765,2015,763,8
3766,2015,764,9
3767,2015,765,11
3768,2015,766,12
3769,2015,767,5
3770,2015,768,8
3771,2015,769,9
3772,2015,770,34
3773,2015,773,18
3774,2015,774,21
3775,2015,775,24
3776,2015,776,9
3777,2015,777,3
3778,2015,778,10
3779,2015,779,8
3780,2015,780,32
3781,2015,781,15
3782,2015,782,10
3783,2015,783,31
3784,2015,784,4
3785,2015,785,23
3786,2015,786,19
3787,2015,787,1
3788,2015,788,10
3789,2015,789,5
3790,2015,790,26
3791,2015,791,8
3792,2015,792,5
3793,2015,793,8
3794,2015,794,5
3795,2015,795,11
3796,2015,796,3
3797,2015,797,30
3798,2015,798,12
3799,2015,799,4
3800,2015,800,4
3801,2015,801,6
3802,2015,802,2
3803,2015,804,3
3804,2015,805,6
3805,2015,806,8
3806,2015,807,9
3807,2015,808,12
3808,2015,810,13
3809,2015,811,4
3810,2015,812,3
3811,2015,813,2
3812,2015,814,2
3813,2015,815,5
3814,2015,816,5
3815,2015,820,16
3816,2015,822,8
3817,2015,823,7
3818,2015,824,5
3819,2015,825,2
3820,2015,826,8
3821,2015,827,8
3822,2015,828,2
3823,2015,829,9
3824,2015,830,1
3825,2015,831,3
3826,2015,832,12
3827,2015,833,10
3828,2015,834,8
3829,2015,835,4
3830,2015,836,11
3831,2015,837,3
3832,2015,838,8
3833,2015,840,16
3834,2015,841,6
3835,2015,843,10
3836,2015,844,3
3837,2015,845,6
3838,2015,846,13
3839,2015,847,16
3840,2015,850,7
3841,2015,851,7
3842,2015,852,2
3843,2015,853,21
3844,2015,855,1
3845,2015,856,7
3846,2015,857,3
3847,2015,860,11
3848,2015,863,3
3849,2015,864,9
3850,2015,865,2
3851,2015,870,11
3852,2015,871,5
3853,2015,873,4
3854,2015,874,7
3855,2015,875,1
3856,2015,877,4
3857,2015,878,2
3858,2015,879,1
3859,2015,880,10
3860,2015,881,4
3861,2015,882,12
3862,2015,883,7
3863,2015,884,8
3864,2015,890,14
3865,2015,891,6
3866,2015,893,2
3867,2015,894,16
3868,2015,895,2
3869,2015,898,7
3870,2015,900,7
3871,2015,902,3
3872,2015,906,1
3873,2015,907,1
3874,2015,908,4
3875,2015,913,3
3876,2015,917,2
3877,2015,919,3
3878,2015,920,2
3879,2015,921,3
3880,2015,922,13
3881,2015,923,20
3882,2015,925,5
3883,2015,930,1
3884,2015,932,23
3885,2015,933,8
3886,2015,934,4
3887,2015,935,11
3888,2015,936,10
3889,2015,937,6
3890,2015,939,4
3891,2015,940,1
3892,2015,945,3
3893,2015,946,3
3894,2015,948,1
3895,2015,950,4
3896,2015,951,1
3897,2015,952,5
3898,2015,953,13
3899,2015,954,5
3900,2015,955,2
3901,2015,956,5
3902,2015,957,1
3903,2015,958,1
3904,2015,959,6
3905,2015,960,10
3906,2015,961,1
3907,2015,970,5
3908,2015,971,1
3909,2015,972,1
3910,2015,973,5
3911,2015,974,8
3912,2015,975,3
3913,2015,976,4
3914,2015,977,8
3915,2015,978,17
3916,2015,979,3
3917,2015,980,3
3918,2015,981,1
3919,2015,982,6
3920,2015,983,1
3921,2015,984,3
3922,2015,985,6
3923,2015,986,3
3924,2015,988,8
3925,2015,989,9
3926,2015,990,1
3927,2015,991,2
3928,2015,992,5
3929,2015,993,8
3930,2015,995,4
3931,2015,996,5
3932,2015,997,8
3933,2015,998,1
3934,2016,010,7
3935,2016,011,2
3936,2016,012,2
3937,2016,014,2
3938,2016,015,11
3939,2016,016,1
3940,2016,017,2
3941,2016,018,5
3942,2016,019,2
3943,2016,020,2
3944,2016,021,2
3945,2016,023,3
3946,2016,024,1
3947,2016,028,2
3948,2016,029,3
3949,2016,030,10
3950,2016,031,2
3951,2016,032,1
3952,2016,033,2
3953,2016,034,2
3954,2016,037,3
3955,2016,038,7
3956,2016,039,1
3957,2016,040,5
3958,2016,041,2
3959,2016,042,4
3960,2016,043,2
3961,2016,044,3
3962,2016,046,4
3963,2016,047,4
3964,2016,048,1
3965,2016,049,6
3966,2016,050,1
3967,2016,051,2
3968,2016,053,2
3969,2016,054,8
3970,2016,056,3
3971,2016,057,5
3972,2016,058,3
3973,2016,061,2
3974,2016,062,1
3975,2016,063,4
3976,2016,064,8
3977,2016,068,1
3978,2016,070,14
3979,2016,071,3
3980,2016,072,4
3981,2016,073,3
3982,2016,074,7
3983,2016,076,4
3984,2016,077,2
3985,2016,078,9
3986,2016,080,22
3987,2016,081,1
3988,2016,082,3
3989,2016,083,2
3990,2016,085,8
3991,2016,086,5
3992,2016,087,1
3993,2016,088,14
3994,2016,089,3
3995,2016,105,1
3996,2016,109,2
3997,2016,114,1
3998,2016,117,1
3999,2016,120,12
4000,2016,121,1
4001,2016,122,1
4002,2016,123,2
4003,2016,124,3
4004,2016,125,6
4005,2016,128,9
4006,2016,129,8
4007,2016,130,13
4008,2016,131,13
4009,2016,132,2
4010,2016,133,4
4011,2016,134,5
4012,2016,135,1
4013,2016,136,7
4014,2016,137,4
4015,2016,138,7
4016,2016,139,2
4017,2016,140,12
4018,2016,141,4
4019,2016,142,2
4020,2016,143,1
4021,2016,144,9
4022,2016,145,6
4023,2016,146,2
4024,2016,147,6
4025,2016,148,6
4026,2016,150,2
4027,2016,151,2
4028,2016,152,1
4029,2016,153,4
4030,2016,154,4
4031,2016,155,12
4032,2016,156,3
4033,2016,157,2
4034,2016,158,4
4035,2016,159,3
4036,2016,160,7
4037,2016,161,4
4038,2016,163,4
4039,2016,164,5
4040,2016,165,2
4041,2016,166,8
4042,2016,167,1
4043,2016,168,10
4044,2016,169,7
4045,2016,170,23
4046,2016,171,4
4047,2016,172,6
4048,2016,173,5
4049,2016,174,1
4050,2016,175,6
4051,2016,177,10
4052,2016,178,5
4053,2016,179,5
4054,2016,180,3
4055,2016,181,2
4056,2016,182,5
4057,2016,184,9
4058,2016,186,8
4059,2016,187,2
4060,2016,188,10
4061,2016,189,2
4062,2016,190,9
4063,2016,191,1
4064,2016,193,1
4065,2016,194,3
4066,2016,195,11
4067,2016,196,1
4068,2016,197,7
4069,2016,199,7
4070,2016,201,2
4071,2016,206,3
4072,2016,207,4
4073,2016,208,1
4074,2016,210,5
4075,2016,211,3
4076,2016,212,4
4077,2016,215,3
4078,2016,216,6
4079,2016,217,9
4080,2016,218,3
4081,2016,219,5
4082,2016,224,2
4083,2016,225,5
4084,2016,226,7
4085,2016,227,1
4086,2016,228,4
4087,2016,229,3
4088,2016,230,7
4089,2016,231,3
4090,2016,233,4
4091,2016,234,8
4092,2016,235,1
4093,2016,236,1
4094,2016,237,1
4095,2016,238,20
4096,2016,239,7
4097,2016,240,6
4098,2016,241,10
4099,2016,242,7
4100,2016,243,19
4101,2016,244,10
4102,2016,245,18
4103,2016,246,1
4104,2016,249,2
4105,2016,250,1
4106,2016,251,3
4107,2016,252,4
4108,2016,253,2
4109,2016,254,1
4110,2016,255,2
4111,2016,257,1
4112,2016,258,3
4113,2016,260,2
4114,2016,261,3
4115,2016,263,1
4116,2016,264,1
4117,2016,265,5
4118,2016,266,5
4119,2016,267,1
4120,2016,270,3
4121,2016,271,2
4122,2016,272,21
4123,2016,273,14
4124,2016,274,2
4125,2016,275,21
4126,2016,276,2
4127,2016,277,3
4128,2016,278,23
4129,2016,279,8
4130,2016,280,6
4131,2016,281,12
4132,2016,282,5
4133,2016,283,28
4134,2016,284,13
4135,2016,285,16
4136,2016,286,17
4137,2016,287,11
4138,2016,289,1
4139,2016,290,23
4140,2016,291,23
4141,2016,292,6
4142,2016,293,21
4143,2016,294,31
4144,2016,295,28
4145,2016,296,14
4146,2016,297,17
4147,2016,298,10
4148,2016,299,4
4149,2016,300,6
4150,2016,301,25
4151,2016,302,27
4152,2016,303,6
4153,2016,304,13
4154,2016,305,18
4155,2016,306,14
4156,2016,307,17
4157,2016,308,6
4158,2016,309,7
4159,2016,310,23
4160,2016,312,4
4161,2016,313,6
4162,2016,314,5
4163,2016,315,30
4164,2016,316,13
4165,2016,317,21
4166,2016,318,6
4167,2016,319,3
4168,2016,320,17
4169,2016,321,3
4170,2016,322,10
4171,2016,323,8
4172,2016,324,10
4173,2016,325,3
4174,2016,326,5
4175,2016,327,5
4176,2016,328,3
4177,2016,329,6
4178,2016,330,7
4179,2016,331,5
4180,2016,333,4
4181,2016,334,6
4182,2016,335,7
4183,2016,336,6
4184,2016,337,3
4185,2016,338,12
4186,2016,339,4
4187,2016,341,1
4188,2016,342,4
4189,2016,344,5
4190,2016,346,2
4191,2016,347,13
4192,2016,349,8
4193,2016,350,25
4194,2016,351,9
4195,2016,352,3
4196,2016,354,13
4197,2016,355,11
4198,2016,356,16
4199,2016,357,4
4200,2016,358,1
4201,2016,359,10
4202,2016,360,16
4203,2016,361,3
4204,2016,362,5
4205,2016,363,19
4206,2016,364,16
4207,2016,365,20
4208,2016,366,2
4209,2016,367,10
4210,2016,368,8
4211,2016,369,3
4212,2016,370,21
4213,2016,371,6
4214,2016,372,5
4215,2016,373,20
4216,2016,374,7
4217,2016,376,5
4218,2016,377,11
4219,2016,378,10
4220,2016,379,12
4221,2016,380,9
4222,2016,381,9
4223,2016,382,3
4224,2016,383,23
4225,2016,384,4
4226,2016,385,9
4227,2016,386,20
4228,2016,387,5
4229,2016,388,22
4230,2016,389,9
4231,2016,390,9
4232,2016,391,14
4233,2016,392,7
4234,2016,393,18
4235,2016,394,28
4236,2016,395,11
4237,2016,396,7
4238,2016,397,9
4239,2016,398,11
4240,2016,400,7
4241,2016,401,6
4242,2016,402,2
4243,2016,403,11
4244,2016,404,6
4245,2016,405,1
4246,2016,406,1
4247,2016,407,7
4248,2016,409,5
4249,2016,410,13
4250,2016,411,13
4251,2016,412,1
4252,2016,413,1
4253,2016,416,2
4254,2016,418,1
4255,2016,420,9
4256,2016,421,9
4257,2016,422,6
4258,2016,423,5
4259,2016,424,4
4260,2016,425,2
4261,2016,426,2
4262,2016,427,7
4263,2016,430,10
4264,2016,431,13
4265,2016,432,3
4266,2016,433,9
4267,2016,434,16
4268,2016,435,18
4269,2016,436,6
4270,2016,437,11
4271,2016,438,2
4272,2016,439,3
4273,2016,440,13
4274,2016,441,6
4275,2016,442,12
4276,2016,443,1
4277,2016,444,11
4278,2016,445,2
4279,2016,446,5
4280,2016,447,3
4281,2016,448,13
4282,2016,449,2
4283,2016,450,4
4284,2016,451,7
4285,2016,452,2
4286,2016,453,12
4287,2016,454,2
4288,2016,456,14
4289,2016,457,5
4290,2016,458,17
4291,2016,460,9
