CRASH_ID,REPORT_STATE,REPORT_DATE,REPORT_SEQ_NO,LOCATION,CITY_CODE,CITY,STATE,COUNTY_CODE,CARGO_BODY_TYPE_ID,VEHICLE_IDENTIFICATION_NUMBER,VEHICLE_LICENSE_NUMBER,VEHICLE_CONFIGURATION_ID,VEHICLES_IN_ACCIDENT,FATALITIES,INJURIES,CRASH_EVENT_SEQ_ID_DESC
2061523,VA,20081027,2,RT 13,,ACCOMACK,VA,1.0,3.0,1FUJA6CG13LK24340,LR9842,9.0,3.0,0,0,2:14:COLLISION INVOLVING PARKED MOTOR VEHICLE;1:13:COLLISION INVOLVING MOTOR VEHICLE IN TRANSPORT
2063141,CA,20081216,1,RT395/.4m N WALKER CREEK RD,,UNINCORPORATED,CA,27.0,3.0,2HSFHASR1WC042397,VP08707,9.0,2.0,0,0,2:14:COLLISION INVOLVING PARKED MOTOR VEHICLE;1:2:NONCOLLISION:JACKKNIFE
2063142,CA,20081216,2,RT395/.4m N WALKER CREEK RD,,UNINCORPORATED,CA,27.0,5.0,1XP5DB9X51N529890,19890RP,9.0,2.0,0,0,1:14:COLLISION INVOLVING PARKED MOTOR VEHICLE
2082516,HI,20090114,1,Oswald St - 72'n St. Louis Drive,,Honolulu,HI,3.0,9.0,1FDNF82C5SVA35239,513TSB,5.0,3.0,0,0,"1:9:NONCOLL:EQP FAILURE(BRAKE FAILURE,BLOWN TIRE, ETC);4:14:COLLISION INVOLVING PARKED MOTOR VEHICLE;2:18:COLLISION INVOLVING FIXED OBJECT;3:14:COLLISION INVOLVING PARKED MOTOR VEHICLE"
2082517,HI,20090114,1,Mikole Street / Kilua Place,,Honolulu,HI,3.0,98.0,1FDWF36F4YEC79341,ROH43,5.0,4.0,0,0,1:14:COLLISION INVOLVING PARKED MOTOR VEHICLE;2:14:COLLISION INVOLVING PARKED MOTOR VEHICLE;3:14:COLLISION INVOLVING PARKED MOTOR VEHICLE
2082537,WY,20090125,3,I-80 MP 217,,RAWLINS,WY,7.0,3.0,1FUYSDZB5WP978768,YAGC006,9.0,6.0,0,2,1:13:COLLISION INVOLVING MOTOR VEHICLE IN TRANSPORT;2:2:NONCOLLISION:JACKKNIFE;3:14:COLLISION INVOLVING PARKED MOTOR VEHICLE
2082538,WY,20090125,4,I-80 MP 217,,RAWLINS,WY,7.0,5.0,3WKDP40X96F140500,04542RP,9.0,6.0,0,2,1:14:COLLISION INVOLVING PARKED MOTOR VEHICLE
2082540,WY,20090125,1,I-80 MP 217,,RAWLINS,WY,7.0,3.0,1XKADB8X17J094145,039898,9.0,2.0,0,0,1:14:COLLISION INVOLVING PARKED MOTOR VEHICLE
2083305,VA,20090114,1,RT 35,,SOUTHAMPTON,VA,175.0,3.0,1M1AK07Y37N016801,P582168,9.0,2.0,0,0,4:3:NONCOLLISION:OVERTURN (ROLLOVER);2:13:COLLISION INVOLVING MOTOR VEHICLE IN TRANSPORT;1:13:COLLISION INVOLVING MOTOR VEHICLE IN TRANSPORT;3:14:COLLISION INVOLVING PARKED MOTOR VEHICLE
2083306,VA,20090114,2,RT 35,,SOUTHAMPTON,VA,175.0,3.0,1M1AK07Y67N016808,P586807,9.0,2.0,0,0,4:3:NONCOLLISION:OVERTURN (ROLLOVER);2:13:COLLISION INVOLVING MOTOR VEHICLE IN TRANSPORT;1:13:COLLISION INVOLVING MOTOR VEHICLE IN TRANSPORT;3:14:COLLISION INVOLVING PARKED MOTOR VEHICLE
2088550,TN,20081124,1,UNIVERSITY,1620.0,MEMPHIS,TN,157.0,3.0,1HTMMAAL12H500356,H424345,6.0,2.0,0,1,1:14:COLLISION INVOLVING PARKED MOTOR VEHICLE
2088556,TN,20081124,1,I-240,1620.0,MEMPHIS,TN,157.0,9.0,1FVHBXBS32HK41886,A158060,6.0,2.0,0,0,1:14:COLLISION INVOLVING PARKED MOTOR VEHICLE
2098817,WA,20090305,2,I90 MP57.2,220.0,CLE ELUM,WA,37.0,3.0,2NPLHN7X48M769565,RD6899,5.0,4.0,0,0,1:14:COLLISION INVOLVING PARKED MOTOR VEHICLE
2098818,WA,20090305,3,I90 MP57.2,220.0,CLE ELUM,WA,37.0,3.0,1XP5D68X5TD389972,93573PR,7.0,4.0,0,0,1:14:COLLISION INVOLVING PARKED MOTOR VEHICLE
2103054,OR,20090223,1,HWY 97 .2 N BARNUM RD,,.5 N GRASS VALLEY,OR,55.0,3.0,4V4NC9TJ07N457060,UO81015,9.0,2.0,0,0,1:14:COLLISION INVOLVING PARKED MOTOR VEHICLE
2103055,OR,20090223,2,HWY 97 .2 N BARNUM RD,,.5 N GRASS VALLEY,OR,55.0,3.0,4V4ND4RJ6YN252268,17836RP,9.0,2.0,0,0,1:14:COLLISION INVOLVING PARKED MOTOR VEHICLE
2106687,WA,20090325,1,I90 MP56.8,220.0,CLE ELUM,WA,37.0,4.0,1XKWD49X7YR856610,A68963X,10.0,2.0,0,0,2:14:COLLISION INVOLVING PARKED MOTOR VEHICLE;1:13:COLLISION INVOLVING MOTOR VEHICLE IN TRANSPORT
2106688,WA,20090325,2,I90 MP56.8,220.0,CLE ELUM,WA,37.0,5.0,1FUPC7WB0YPH19805,75677PR,9.0,2.0,0,0,1:14:COLLISION INVOLVING PARKED MOTOR VEHICLE;2:13:COLLISION INVOLVING MOTOR VEHICLE IN TRANSPORT
2110295,VA,20090306,1,rt 220,,FRANKLIN,VA,67.0,3.0,1fuja6ck36lv83665,puk7729,7.0,2.0,0,1,3:18:COLLISION INVOLVING FIXED OBJECT;2:14:COLLISION INVOLVING PARKED MOTOR VEHICLE;1:13:COLLISION INVOLVING MOTOR VEHICLE IN TRANSPORT
2110296,VA,20090306,2,rt 220,,FRANKLIN,VA,67.0,3.0,4v4nc9gh56n431219,ly2829,7.0,2.0,0,1,3:18:COLLISION INVOLVING FIXED OBJECT;2:14:COLLISION INVOLVING PARKED MOTOR VEHICLE;1:13:COLLISION INVOLVING MOTOR VEHICLE IN TRANSPORT
2115487,WY,20090413,1,CRUEL JACKS RESTAURANT LOT,,ROCK SPRINGS,WY,37.0,5.0,1M2AG10C57M063772,MEW379,6.0,2.0,0,0,1:14:COLLISION INVOLVING PARKED MOTOR VEHICLE
2115488,WY,20090413,2,CRUEL JACKS RESTAURANT LOT,,ROCK SPRINGS,WY,37.0,3.0,2HSCNAPR87C475267,P372413,9.0,2.0,0,0,1:14:COLLISION INVOLVING PARKED MOTOR VEHICLE
2117567,LA,20090415,1,I-10,0.0,1000,LA,19.0,5.0,4VG7DARH8XN773952,IC96OH,9.0,2.0,0,1,2:8:NONCOLLISION:CROSS MEDIAN/CENTERLINE;3:14:COLLISION INVOLVING PARKED MOTOR VEHICLE;1:1:NONCOLLISION:RAN OFF ROAD
2117568,LA,20090415,2,I-10,0.0,1000,LA,19.0,3.0,4V4NC9GH27N450425,70404HX,9.0,2.0,0,1,2:8:NONCOLLISION:CROSS MEDIAN/CENTERLINE;3:14:COLLISION INVOLVING PARKED MOTOR VEHICLE;1:1:NONCOLLISION:RAN OFF ROAD
2124446,VA,20090420,1,RT 123/CHAINBRIDGE RD,,FAIRFAX,VA,59.0,2.0,1HVBTAFM76H233216,H513506,4.0,2.0,0,0,3:18:COLLISION INVOLVING FIXED OBJECT;2:14:COLLISION INVOLVING PARKED MOTOR VEHICLE;1:13:COLLISION INVOLVING MOTOR VEHICLE IN TRANSPORT;4:18:COLLISION INVOLVING FIXED OBJECT
2124447,VA,20090420,1,RT 267 WEST,,FAIRFAX,VA,59.0,3.0,1GDJ7C1C41J506996,49W691,5.0,2.0,0,0,3:18:COLLISION INVOLVING FIXED OBJECT;2:14:COLLISION INVOLVING PARKED MOTOR VEHICLE;1:13:COLLISION INVOLVING MOTOR VEHICLE IN TRANSPORT;4:18:COLLISION INVOLVING FIXED OBJECT
2137830,WY,20090704,1,I-80 MP 84.11,,GREEN RIVER,WY,37.0,3.0,4V4NC9TK36N413545,PVF4513,9.0,1.0,0,0,"1:9:NONCOLL:EQP FAILURE(BRAKE FAILURE,BLOWN TIRE, ETC);2:14:COLLISION INVOLVING PARKED MOTOR VEHICLE"
2137831,WY,20090704,2,I-80 MP 84.11,,GREEN RIVER,WY,37.0,3.0,1FUFBF9DE27LW7095,LE2226,10.0,1.0,0,0,1:14:COLLISION INVOLVING PARKED MOTOR VEHICLE
2143837,AL,20090611,1,S157,,01,AL,79.0,98.0,JL6DEM1E34K009975,58X25757,5.0,3.0,1,1,1:14:COLLISION INVOLVING PARKED MOTOR VEHICLE
2143838,AL,20090611,2,S157,,01,AL,79.0,3.0,2HSCUAPR59C164000,319687,9.0,3.0,1,1,1:14:COLLISION INVOLVING PARKED MOTOR VEHICLE
2146614,OR,20090702,1,I5 ON RAMP @ EXIT 11,,1.64 S ASHLAND,OR,29.0,5.0,1FUJF0CV45PN68995,YAET655,9.0,2.0,0,0,1:14:COLLISION INVOLVING PARKED MOTOR VEHICLE
2146615,OR,20090702,2,I5 ON RAMP @ EXIT 11,,1.64 S ASHLAND,OR,29.0,3.0,1FUJBBBG72PG98746,UP49718,9.0,2.0,0,0,1:14:COLLISION INVOLVING PARKED MOTOR VEHICLE
2156535,IA,20090804,1,IOWA 0004 / N ELM ST,3800.0,JEFFERSON,IA,73.0,1.0,1FDXE45P46HB33086,108036,3.0,2.0,0,1,1:14:COLLISION INVOLVING PARKED MOTOR VEHICLE
2156536,IA,20090804,2,IOWA 0004 / N ELM ST,3800.0,JEFFERSON,IA,73.0,5.0,1GDE5E1123F505451,496WIJ,7.0,2.0,0,1,1:14:COLLISION INVOLVING PARKED MOTOR VEHICLE
2158184,WY,20090803,1,PARKING AREA AT I-80 MP 345,,CHEYENNE,WY,21.0,3.0,1FUJA6CK97LY3074,45967HZ,9.0,2.0,0,0,1:14:COLLISION INVOLVING PARKED MOTOR VEHICLE
2158185,WY,20090803,2,PARKING AREA AT I-80 MP 345,,CHEYENNE,WY,21.0,5.0,1XKWDB9X49J249200,1087295,9.0,2.0,0,0,1:14:COLLISION INVOLVING PARKED MOTOR VEHICLE
2167980,WY,20090908,1,PARKING LOT AT LEGION LN,,CASPER,WY,25.0,3.0,1FUJBBCK57LW34137,1023361,9.0,2.0,0,1,1:14:COLLISION INVOLVING PARKED MOTOR VEHICLE
2167981,WY,20090908,2,PARKING LOT AT LEGION LN,,CASPER,WY,25.0,3.0,4V4NC9GH5YN349G48,P640805,9.0,2.0,0,1,1:14:COLLISION INVOLVING PARKED MOTOR VEHICLE
2169310,VA,20090820,1,RT 301/FT AP HILL BLVD,0.0,PORT ROYAL TOWN,VA,33.0,5.0,1XPFDB9X45N839944,AF 69080,9.0,4.0,0,0,2:1:NONCOLLISION:RAN OFF ROAD;4:14:COLLISION INVOLVING PARKED MOTOR VEHICLE;1:13:COLLISION INVOLVING MOTOR VEHICLE IN TRANSPORT;3:14:COLLISION INVOLVING PARKED MOTOR VEHICLE
2169311,VA,20090820,2,RT 301/FT AP HILL BLVD,0.0,PORT ROYAL TOWN,VA,33.0,3.0,2HSCEAXR52C049951,39 769 PT,9.0,4.0,0,0,2:1:NONCOLLISION:RAN OFF ROAD;4:14:COLLISION INVOLVING PARKED MOTOR VEHICLE;1:13:COLLISION INVOLVING MOTOR VEHICLE IN TRANSPORT;3:14:COLLISION INVOLVING PARKED MOTOR VEHICLE
2170783,NC,20090826,1,1110 ATLANTIC AVE,,ROCKY MOUNT,NC,65.0,5.0,1GDJ7H1P1PJ505555,BM3074,5.0,2.0,0,0,1:14:COLLISION INVOLVING PARKED MOTOR VEHICLE
2170784,NC,20090826,2,1110 ATLANTIC AVE,,ROCKY MOUNT,NC,65.0,98.0,1S1258488JD308488,6915AB,6.0,2.0,0,0,1:14:COLLISION INVOLVING PARKED MOTOR VEHICLE
2195419,WY,20091107,1,PARKING LOT,,CHEYENNE,WY,21.0,3.0,1FUJA6CK67LW20290,2LE371,9.0,2.0,0,0,1:14:COLLISION INVOLVING PARKED MOTOR VEHICLE
2195420,WY,20091107,2,PARKING LOT,,CHEYENNE,WY,21.0,3.0,1XP7D49X2AD104492,39547W,9.0,2.0,0,0,1:14:COLLISION INVOLVING PARKED MOTOR VEHICLE
2198268,UT,20091213,2,I-84,,TREMONTON,UT,3.0,3.0,1FUJBBCK17PZ20575,1028101,9.0,3.0,0,0,1:14:COLLISION INVOLVING PARKED MOTOR VEHICLE;2:13:COLLISION INVOLVING MOTOR VEHICLE IN TRANSPORT;4:11:NONCOLLISION:UNKNOWN;3:11:NONCOLLISION:UNKNOWN
2198269,UT,20091213,3,I-84,,TREMONTON,UT,3.0,3.0,1FUJBBCG73LK31833,134367,9.0,3.0,0,0,1:14:COLLISION INVOLVING PARKED MOTOR VEHICLE;2:13:COLLISION INVOLVING MOTOR VEHICLE IN TRANSPORT;4:11:NONCOLLISION:UNKNOWN;3:11:NONCOLLISION:UNKNOWN
2198981,WY,20091211,1,I-80 MP 233,,WALCOTT,WY,7.0,3.0,1FUJA3CG51LG57822,AL278U,9.0,2.0,0,2,1:14:COLLISION INVOLVING PARKED MOTOR VEHICLE
2198982,WY,20091211,2,I-80 MP 233,,WALCOTT,WY,7.0,3.0,1FUJGLDR89LEA2199,P613299,9.0,2.0,0,2,1:14:COLLISION INVOLVING PARKED MOTOR VEHICLE
2203304,MO,20091224,2,IS 70,,ST. LOUIS,MO,0.0,98.0,2HSFHAMR4XC020750,RA53258,7.0,2.0,0,0,1:98:OTHER:OTHER;4:14:COLLISION INVOLVING PARKED MOTOR VEHICLE;2:98:OTHER:OTHER;3:13:COLLISION INVOLVING MOTOR VEHICLE IN TRANSPORT
2203305,MO,20091224,1,IS 70,,ST. LOUIS,MO,0.0,3.0,1HTMMAAL26H226526,95B8GM,5.0,1.0,0,0,1:98:OTHER:OTHER;4:14:COLLISION INVOLVING PARKED MOTOR VEHICLE;2:98:OTHER:OTHER;3:3:NONCOLLISION:OVERTURN (ROLLOVER)
2207985,OR,20091215,1,I84 .25 W HEY 201N MP25,,.11 W ONTARIO,OR,45.0,3.0,1FUJBBCK27PY43215,1028164,9.0,2.0,1,1,1:14:COLLISION INVOLVING PARKED MOTOR VEHICLE
2207986,OR,20091215,2,I84 .25 W HEY 201N MP25,,.11 W ONTARIO,OR,45.0,10.0,2FWJAZCV97AZ28689,P45667,10.0,2.0,1,1,1:14:COLLISION INVOLVING PARKED MOTOR VEHICLE
2214331,NC,20100203,1,PILOT GAS STATION,,DUNN,NC,85.0,3.0,1FUJBBCV67LU22714,LW2947,9.0,2.0,0,0,2:14:COLLISION INVOLVING PARKED MOTOR VEHICLE;1:13:COLLISION INVOLVING MOTOR VEHICLE IN TRANSPORT
2214332,NC,20100203,2,PILOT GAS STATION,,DUNN,NC,85.0,3.0,1XKADB8X37J093692,098700,9.0,2.0,0,0,1:14:COLLISION INVOLVING PARKED MOTOR VEHICLE
2217310,OR,20091215,1,I84 .25 W ECHO RD,,5 E STANFIELD,OR,59.0,3.0,1FUJAPAV11PJ16751,1024023,9.0,2.0,0,0,2:14:COLLISION INVOLVING PARKED MOTOR VEHICLE;1:1:NONCOLLISION:RAN OFF ROAD
2217311,OR,20091215,2,I84 .25 W ECHO RD,,5 E STANFIELD,OR,59.0,3.0,1FUBAGBG33PK51978,YAEG071,10.0,2.0,0,0,1:14:COLLISION INVOLVING PARKED MOTOR VEHICLE
2219467,MO,20100209,2,IS 29,,NON-CITY OR UNINCORPORATE,MO,0.0,3.0,1XP5DU9X04D820917,142316,7.0,2.0,0,1,1:98:OTHER:OTHER;2:13:COLLISION INVOLVING MOTOR VEHICLE IN TRANSPORT;3:14:COLLISION INVOLVING PARKED MOTOR VEHICLE;4:18:COLLISION INVOLVING FIXED OBJECT
2219468,MO,20100209,2,IS 155,,NON-CITY OR UNINCORPORATE,MO,0.0,4.0,4V4NC9TJ75N398361,10020HZ,7.0,2.0,0,1,1:98:OTHER:OTHER;2:13:COLLISION INVOLVING MOTOR VEHICLE IN TRANSPORT;3:14:COLLISION INVOLVING PARKED MOTOR VEHICLE;4:18:COLLISION INVOLVING FIXED OBJECT
2220298,NC,20100217,1,SADLER TRUCK STOP,,DUNN,NC,85.0,3.0,3HSCUAPR3AN205856,145313,9.0,2.0,0,0,2:14:COLLISION INVOLVING PARKED MOTOR VEHICLE;1:13:COLLISION INVOLVING MOTOR VEHICLE IN TRANSPORT
2220299,NC,20100217,2,SADLER TRUCK STOP,,DUNN,NC,85.0,3.0,1FUYDSEB5YLG08499,1C522T,9.0,2.0,0,0,1:14:COLLISION INVOLVING PARKED MOTOR VEHICLE
2223400,MA,20090619,1,ROBBINS STREET,308.0,WALTHAM,MA,17.0,1.0,1FTRE14262HA98594,18682,3.0,2.0,0,0,1:14:COLLISION INVOLVING PARKED MOTOR VEHICLE
2223401,MA,20090619,2,ROBBINS STREET,308.0,WALTHAM,MA,17.0,9.0,1M2K189C16M032308,L51519,5.0,2.0,0,0,1:14:COLLISION INVOLVING PARKED MOTOR VEHICLE
2223611,NC,20100213,1,SADLERS TRUCK STOP,,DUNN,NC,85.0,3.0,1FUJGLCK89LAE8931,A253144,9.0,3.0,0,0,1:14:COLLISION INVOLVING PARKED MOTOR VEHICLE
2223613,NC,20100213,3,SADLERS TRUCK STOP,,DUNN,NC,85.0,3.0,1FUJGLDR5ASAK3558,1154563,9.0,3.0,0,0,1:14:COLLISION INVOLVING PARKED MOTOR VEHICLE
2230423,CA,20100225,1,RT15/1.09m S FORT IRWIN RD,,UNINCORPORATED,CA,71.0,3.0,1FUJA6AS93PL06719,UP13920,9.0,2.0,0,1,3:12:COLLISION INVOLVING PEDESTRIAN;2:14:COLLISION INVOLVING PARKED MOTOR VEHICLE;1:1:NONCOLLISION:RAN OFF ROAD
2230424,CA,20100225,2,RT15/1.09m S FORT IRWIN RD,,UNINCORPORATED,CA,71.0,12.0,1HTMMAAL67H444227,8E55890,5.0,2.0,0,1,1:14:COLLISION INVOLVING PARKED MOTOR VEHICLE
2233733,KY,20100119,1,E BLUE LICK RD,1505.0,HILLVIEW,KY,29.0,3.0,1FUJGLCKX0LAE0104,136672,9.0,2.0,0,0,1:14:COLLISION INVOLVING PARKED MOTOR VEHICLE
2233734,KY,20100119,2,E BLUE LICK RD,1505.0,HILLVIEW,KY,29.0,3.0,2HSCEAER71C069751,SD0111,9.0,2.0,0,0,1:14:COLLISION INVOLVING PARKED MOTOR VEHICLE
2241643,MA,20100119,1,MAIN ST @ GROVE ST,61.0,CHICOPEE,MA,13.0,3.0,1M1AE01Y35N002751,38167A,9.0,3.0,0,0,1:14:COLLISION INVOLVING PARKED MOTOR VEHICLE
2241644,MA,20100119,2,MAIN ST @ GROVE ST,61.0,CHICOPEE,MA,13.0,5.0,,2789C,99.0,3.0,0,0,1:14:COLLISION INVOLVING PARKED MOTOR VEHICLE
2245199,WY,20100404,1,I-80 MP 321.30,,LARAMIE,WY,1.0,5.0,1XP5DB9X57N684190,PAH0870,9.0,2.0,0,0,1:14:COLLISION INVOLVING PARKED MOTOR VEHICLE
2245200,WY,20100404,2,I-80 MP 321.30,,LARAMIE,WY,1.0,3.0,1XKAD49X09J260992,PAJ5415,9.0,2.0,0,0,1:14:COLLISION INVOLVING PARKED MOTOR VEHICLE
2277100,NC,20100720,1,PILOT TRUCK STOP,,GASTON,NC,131.0,3.0,1FUJBBCK89LAC2161,1070402,9.0,2.0,0,0,2:14:COLLISION INVOLVING PARKED MOTOR VEHICLE;1:13:COLLISION INVOLVING MOTOR VEHICLE IN TRANSPORT
2277101,NC,20100720,2,PILOT TRUCK STOP,,GASTON,NC,131.0,3.0,1FUJBBCK46LU40763,2GS487,9.0,2.0,0,0,1:14:COLLISION INVOLVING PARKED MOTOR VEHICLE
2281924,NC,20100731,1,I77 WELCOME CENTER,,MOUNT AIRY,NC,171.0,3.0,4V4NC9GH36N392887,IC5T41,7.0,2.0,0,0,1:14:COLLISION INVOLVING PARKED MOTOR VEHICLE
2281925,NC,20100731,2,I77 WELCOME CENTER,,MOUNT AIRY,NC,171.0,3.0,4V4NC9GH93N346833,IC5783,7.0,2.0,0,0,1:14:COLLISION INVOLVING PARKED MOTOR VEHICLE
2283919,OR,20100212,1,HWY 26 1.23 N MT WILSON RD,,28.28 B WARM SPRINGS,OR,65.0,3.0,1XPFD49XX7D666287,06515RP,10.0,2.0,0,0,1:14:COLLISION INVOLVING PARKED MOTOR VEHICLE
2283920,OR,20100212,2,HWY 26 1.23 N MT WILSON RD,,28.28 B WARM SPRINGS,OR,65.0,3.0,2HSCNSB77C499170,YAFL137,9.0,2.0,0,0,1:14:COLLISION INVOLVING PARKED MOTOR VEHICLE
2288129,MA,20100810,1,CENTRAL STREET,2.0,ACTON,MA,17.0,1.0,1FDFE4FS1ADA62587,BU19678,3.0,2.0,0,1,1:14:COLLISION INVOLVING PARKED MOTOR VEHICLE
2288130,MA,20100810,2,CENTRAL STREET,2.0,ACTON,MA,17.0,3.0,1HTMMAAN98H665081,M85633,99.0,2.0,0,1,1:14:COLLISION INVOLVING PARKED MOTOR VEHICLE
2289652,WY,20100804,1,PARKING LOT,,CASPER,WY,25.0,5.0,2WKF0D5J0UK947426,70197PR,9.0,2.0,0,0,1:14:COLLISION INVOLVING PARKED MOTOR VEHICLE
2289653,WY,20100804,2,PARKING LOT,,CASPER,WY,25.0,5.0,1FUYS2YBBWP80482,RF9H62,9.0,2.0,0,0,1:14:COLLISION INVOLVING PARKED MOTOR VEHICLE
2297448,WY,20100910,1,HORIZON DR & ROUNDTOP RD,,CHEYENNE,WY,21.0,3.0,4B4NC9TJ26N412006,P681615,9.0,2.0,0,0,1:14:COLLISION INVOLVING PARKED MOTOR VEHICLE
2297449,WY,20100910,2,HORIZON DR & ROUNDTOP RD,,CHEYENNE,WY,21.0,3.0,1XP5DB9X57D665631,131584,9.0,2.0,0,0,1:14:COLLISION INVOLVING PARKED MOTOR VEHICLE
2299939,CA,20100827,1,RT15/8.3m N AFTON CANYON RD,,UNINCORPORATED,CA,71.0,3.0,4V4NC9TH24N353579,4P46380,9.0,2.0,0,0,1:14:COLLISION INVOLVING PARKED MOTOR VEHICLE
2299940,CA,20100827,2,RT15/8.3m N AFTON CANYON RD,,UNINCORPORATED,CA,71.0,3.0,2HSCEAPR06C158694,1102742,10.0,2.0,0,0,1:14:COLLISION INVOLVING PARKED MOTOR VEHICLE
2311985,NC,20090817,1,PILOT TRUCKK STOP,,GASTON,NC,131.0,3.0,4V4NC9GH65N378500,D9569060,9.0,2.0,0,0,1:14:COLLISION INVOLVING PARKED MOTOR VEHICLE
2311986,NC,20090817,2,PILOT TRUCKK STOP,,GASTON,NC,131.0,3.0,2HSCTAPR79C095779,1134474,7.0,2.0,0,0,1:14:COLLISION INVOLVING PARKED MOTOR VEHICLE
2319232,NJ,20101001,1,NEW JERSEY TURNPIKE,409.0,Cherry Hill Twp,NJ,7.0,11.0,1XPFDB9X0YN492763,AL9388,9.0,3.0,0,0,1:14:COLLISION INVOLVING PARKED MOTOR VEHICLE
2319233,NJ,20101001,2,NEW JERSEY TURNPIKE,409.0,Cherry Hill Twp,NJ,7.0,11.0,3HSCUAPRXAN289674,PTF710,9.0,3.0,0,0,1:14:COLLISION INVOLVING PARKED MOTOR VEHICLE
2325361,CA,20101011,1,RT210/4500ft E SUNLAND BL,1942.0,LOS ANGELES,CA,37.0,3.0,2HSCWAPRX8C698487,P44355,9.0,2.0,0,1,2:14:COLLISION INVOLVING PARKED MOTOR VEHICLE;1:1:NONCOLLISION:RAN OFF ROAD
2325362,CA,20101011,2,RT210/4500ft E SUNLAND BL,1942.0,LOS ANGELES,CA,37.0,3.0,2HSCEAPR66C335636,P574665,9.0,2.0,0,1,1:14:COLLISION INVOLVING PARKED MOTOR VEHICLE
2325960,WY,20101130,1,PARKING LOT AT PILOT TRUCK STOP,,EVANSTON,WY,41.0,3.0,1XPVD09X8AD112257,98AP1R,9.0,2.0,0,1,1:14:COLLISION INVOLVING PARKED MOTOR VEHICLE
2325961,WY,20101130,2,PARKING LOT AT PILOT TRUCK STOP,,EVANSTON,WY,41.0,3.0,1XP7D49X37D652087,YAKF558,9.0,2.0,0,1,1:14:COLLISION INVOLVING PARKED MOTOR VEHICLE
2330390,WA,20101201,1,SR97 MP36,1310.0,TOPPENISH,WA,77.0,5.0,1FUJA6CK94PN18857,B39333P,10.0,3.0,0,1,2:14:COLLISION INVOLVING PARKED MOTOR VEHICLE;1:13:COLLISION INVOLVING MOTOR VEHICLE IN TRANSPORT
2330391,WA,20101201,5,SR97 MP36,1310.0,TOPPENISH,WA,77.0,3.0,4V4MC9GH83N344714,72848HY,9.0,3.0,0,1,1:14:COLLISION INVOLVING PARKED MOTOR VEHICLE;2:13:COLLISION INVOLVING MOTOR VEHICLE IN TRANSPORT
2330392,WA,20101201,9,SR97 MP36,1310.0,TOPPENISH,WA,77.0,5.0,1FUPDX4B3PP482202,YAEV972,10.0,3.0,0,1,1:14:COLLISION INVOLVING PARKED MOTOR VEHICLE;2:13:COLLISION INVOLVING MOTOR VEHICLE IN TRANSPORT
2332812,NC,20101216,1,421,,WILKESBORO,NC,193.0,3.0,2HSCNAPR55C022964,LZ1194,7.0,3.0,0,0,2:14:COLLISION INVOLVING PARKED MOTOR VEHICLE;1:1:NONCOLLISION:RAN OFF ROAD
2332813,NC,20101216,2,421,,WILKESBORO,NC,193.0,3.0,1FUJA6CVX6LW86284,YA95316,7.0,3.0,0,0,1:14:COLLISION INVOLVING PARKED MOTOR VEHICLE
2332814,NC,20101216,3,421,,WILKESBORO,NC,193.0,3.0,4V4NC9GH47N477898,IC649A,7.0,3.0,0,0,1:14:COLLISION INVOLVING PARKED MOTOR VEHICLE
2336163,CA,20101206,1,CARSON ST/471ft E WILMINGTON AV,1977.0,CARSON,CA,37.0,3.0,1HTSDAAM7TH399924,6T68418,5.0,2.0,0,0,2:13:COLLISION INVOLVING MOTOR VEHICLE IN TRANSPORT;1:10:NONCOLLISION:OTHER;3:14:COLLISION INVOLVING PARKED MOTOR VEHICLE
2336164,CA,20101206,2,CARSON ST/471ft E WILMINGTON AV,1977.0,CARSON,CA,37.0,3.0,1XP5D49X76D633211,201291,9.0,2.0,0,0,1:14:COLLISION INVOLVING PARKED MOTOR VEHICLE
2345555,MN,20101230,1,930 HWY 2,3135.0,PROCTOR,MN,137.0,3.0,1XP5DB9X96N641552,7130W,9.0,2.0,0,0,1:14:COLLISION INVOLVING PARKED MOTOR VEHICLE;2:13:COLLISION INVOLVING MOTOR VEHICLE IN TRANSPORT
2345556,MN,20101230,2,930 HWY 2,3135.0,PROCTOR,MN,137.0,3.0,1FUYDZYB7XL992768,YTA5552,9.0,2.0,0,0,2:14:COLLISION INVOLVING PARKED MOTOR VEHICLE;1:13:COLLISION INVOLVING MOTOR VEHICLE IN TRANSPORT
2346757,NC,20101229,1,SUNSET RD,,CHARLOTTE,NC,119.0,3.0,1FUJGLBGXALAU7110,MB5393,9.0,2.0,0,0,2:14:COLLISION INVOLVING PARKED MOTOR VEHICLE;1:13:COLLISION INVOLVING MOTOR VEHICLE IN TRANSPORT
2346758,NC,20101229,2,SUNSET RD,,CHARLOTTE,NC,119.0,3.0,1XKAD49X76J151084,1166886,9.0,2.0,0,0,1:14:COLLISION INVOLVING PARKED MOTOR VEHICLE
2348836,CA,20101202,1,RT5/1m S RT 41,,UNINCORPORATED,CA,31.0,98.0,1FUYSSEB3YPA78001,9D97411,9.0,2.0,0,0,2:14:COLLISION INVOLVING PARKED MOTOR VEHICLE;1:1:NONCOLLISION:RAN OFF ROAD
2348837,CA,20101202,2,RT5/1m S RT 41,,UNINCORPORATED,CA,31.0,8.0,1XKADR9X2NS572376,UP70106,9.0,2.0,0,0,1:14:COLLISION INVOLVING PARKED MOTOR VEHICLE
